season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612754,IND,Indiana Pacers,OffRebound,Defensive,0.933,4,0.042,0.778,0.462,0.111,0.167,0.111,0.0,0.444,0.462,18,14,6,13,7,2016-17,2016,2017
42016,1610612757,POR,Portland Trail Blazers,OffRebound,Defensive,0.667,4,0.038,0.882,0.462,0.118,0.118,0.118,0.0,0.471,0.462,17,15,6,13,7,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,OffRebound,Defensive,0.867,6,0.034,0.8,0.438,0.05,0.15,0.05,0.0,0.4,0.438,20,16,7,16,9,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,OffRebound,Defensive,0.733,6,0.043,0.857,0.4,0.071,0.036,0.036,0.0,0.429,0.4,28,24,10,25,15,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,OffRebound,Defensive,0.0,7,0.03,1.45,0.75,0.2,0.05,0.15,0.05,0.75,0.75,20,29,12,16,4,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,OffRebound,Defensive,0.6,6,0.055,0.912,0.464,0.088,0.059,0.118,0.0,0.471,0.464,34,31,13,28,15,2016-17,2016,2017
42016,1610612760,OKC,Oklahoma City Thunder,OffRebound,Defensive,0.133,5,0.051,1.25,0.696,0.071,0.107,0.071,0.0,0.643,0.696,28,35,16,23,7,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,OffRebound,Defensive,1.0,10,0.05,0.745,0.333,0.118,0.02,0.098,0.02,0.392,0.344,51,38,15,45,30,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,OffRebound,Defensive,0.067,6,0.051,1.367,0.818,0.167,0.133,0.133,0.03,0.7,0.818,30,41,18,22,4,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,OffRebound,Defensive,0.333,11,0.041,1.067,0.515,0.222,0.067,0.178,0.02,0.578,0.515,45,48,17,33,16,2016-17,2016,2017
42016,1610612759,SAS,San Antonio Spurs,OffRebound,Defensive,0.533,16,0.039,0.97,0.519,0.076,0.091,0.091,0.0,0.485,0.537,66,64,28,54,26,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,OffRebound,Defensive,0.4,13,0.044,1.032,0.545,0.254,0.127,0.238,0.08,0.54,0.545,63,65,24,44,20,2016-17,2016,2017
42016,1610612739,CLE,Cleveland Cavaliers,OffRebound,Defensive,0.8,18,0.045,0.807,0.434,0.034,0.114,0.034,0.01,0.398,0.434,88,71,33,76,43,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,OffRebound,Defensive,0.2,11,0.066,1.111,0.6,0.086,0.086,0.086,0.04,0.556,0.6,81,90,42,70,28,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,OffRebound,Defensive,0.467,17,0.062,1.008,0.51,0.126,0.042,0.101,0.01,0.521,0.52,119,120,51,100,49,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,OffRebound,Defensive,0.267,18,0.064,1.089,0.547,0.097,0.056,0.081,0.01,0.556,0.547,124,135,58,106,48,2016-17,2016,2017
