season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1626209,Mario Hezonja,Mario,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,10.416666666666666,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,4,0,4,2,6.9,0,0,7.0,1,853,853,853,1369,953,1224,171,987,1134,987,879,929,879,793,864,1029,814,576,756,511,1,1326,1171,1152,638,1342,163,13,1298,1,10:25,2019,2020
2019-20,202355,Hassan Whiteside,Hassan,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,16.283333333333335,1,5,0.2,0,0,0.0,0,0,0.0,1,6,7,1,1,0,0,2,5,0,2,3,10.9,0,0,10.0,1,853,853,853,1181,1165,1013,1339,987,1338,987,879,929,879,374,261,292,814,576,756,511,1553,1553,1171,1340,591,1160,163,13,1158,1,16:17,2019,2020
2019-20,1629014,Anfernee Simons,Anfernee,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,27.94833333333333,4,7,0.571,3,4,0.75,2,3,0.667,1,4,5,2,2,4,0,0,2,4,13,1,32.0,0,0,31.0,1,853,853,853,714,590,813,371,162,579,102,469,465,623,374,505,511,566,306,12,511,1,661,276,545,716,377,163,13,382,1,27:57,2019,2020
2019-20,2546,Carmelo Anthony,Carmelo,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,40.12166666666667,9,16,0.563,3,4,0.75,6,7,0.857,0,7,7,1,5,0,0,1,5,4,27,-10,31.9,0,0,38.0,1,853,853,853,133,129,220,408,162,579,102,117,138,447,793,170,292,814,29,756,511,1166,1553,276,125,1393,381,163,13,236,1,40:07,2019,2020
2019-20,1629121,Jaylen Adams,Jaylen,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,1.9333333333333331,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,6,2.0,0,0,2.0,1,853,853,853,1631,1165,1342,500,987,1338,987,879,929,879,793,1427,1480,1185,1048,756,511,1166,307,1171,1340,439,1546,163,13,1518,1,1:56,2019,2020
2019-20,1629658,Jaylen Hoard,Jaylen,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,20.49833333333333,3,6,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,1,6,-4,8.4,0,0,8.0,1,853,853,853,1038,762,913,500,987,1338,987,879,929,879,374,1145,1029,1185,1048,756,511,1,661,817,986,1089,1265,163,13,1253,1,20:30,2019,2020
2019-20,203994,Jusuf Nurkić,Jusuf,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,37.001666666666665,6,16,0.375,1,4,0.25,3,4,0.75,3,7,10,6,2,5,1,0,4,4,16,-19,53.0,1,0,45.0,1,853,853,853,284,325,220,993,593,579,785,330,298,519,83,170,114,137,306,2,149,1,1326,276,402,1595,79,1,13,150,1,37:00,2019,2020
2019-20,203468,CJ McCollum,CJ,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,46.055,13,25,0.52,3,7,0.429,7,8,0.875,3,3,6,7,6,1,0,1,2,5,36,-15,50.7,0,0,54.0,1,853,853,853,15,23,12,499,162,216,470,79,100,432,83,662,383,93,11,271,511,1166,661,179,21,1540,110,163,13,59,1,46:03,2019,2020
2019-20,1629018,Gary Trent Jr.,Gary,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,39.74166666666667,5,13,0.385,3,7,0.429,3,4,0.75,1,3,4,2,2,2,0,0,3,2,16,-9,27.8,0,0,29.0,1,853,853,853,150,439,358,979,162,216,470,330,298,519,374,662,651,566,306,97,511,1,1045,541,402,1355,498,163,13,429,1,39:45,2019,2020
2019-20,203468,CJ McCollum,CJ,1610612757,POR,Portland Trail Blazers,41900144,2020-08-24T00:00:00,POR vs. LAL,L,32.71666666666667,5,13,0.385,2,3,0.667,6,8,0.75,1,4,5,2,1,2,1,3,2,4,18,-25,35.0,0,0,33.0,1,853,853,853,494,439,358,979,324,750,123,117,100,519,374,505,511,566,576,97,149,1668,661,276,325,1655,312,163,13,328,1,32:43,2019,2020
