GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,35,25,10,0.714,1.8,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.2,0.667,0.2,0.5,0.7,0.0,0.1,0.0,0.1,0.0,0.3,0.1,0.2,-0.3,1.1,6,0,1.0,70,11,187,53,314,332,374,98,209,275,209,267,270,211,114,113,120,287,242,237,141,195,178,280,346,251,303,60,13,300
Players,203998,Bruno Caboclo,Bruno,1610612761,TOR,20.0,1,1,0,1.0,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0.0,404,362,407,1,342,342,116,342,209,5,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,4,400,190,13,400
Players,202709,Cory Joseph,Cory,1610612761,TOR,24.0,44,25,19,0.568,2.8,0.2,0.5,0.455,0.1,0.2,0.5,0.1,0.2,0.571,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.3,0.2,0.6,0.5,1.4,0,0,1.4,12,11,43,133,203,233,251,142,126,207,30,275,279,249,244,336,345,124,149,109,161,158,181,242,255,146,272,190,13,269
Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,47,30,17,0.638,3.4,0.9,2.2,0.39,0.1,0.1,0.5,1.1,1.3,0.839,0.1,0.3,0.5,0.3,0.2,0.1,0.0,0.2,0.3,0.9,2.9,1.2,4.1,2,0,4.0,5,2,77,87,126,29,21,199,154,223,30,19,22,120,136,204,184,63,62,71,200,26,245,23,22,83,47,103,13,41
Players,201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,15,7,8,0.467,2.9,0.1,0.5,0.25,0.1,0.5,0.286,0.2,0.3,0.75,0.1,0.5,0.5,0.0,0.0,0.1,0.1,0.0,0.5,0.3,0.6,-0.7,1.6,0,0,1.5,233,215,215,244,200,294,240,298,99,98,122,198,214,171,218,120,149,287,282,160,122,206,57,170,261,297,239,190,13,244
Players,1626153,Delon Wright,Delon,1610612761,TOR,24.0,2,1,1,0.5,1.4,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,1.0,3.5,0,0,3.0,374,362,363,188,352,93,251,1,209,275,209,21,38,1,270,356,370,287,282,237,5,206,375,66,56,94,72,190,13,92
Players,201949,James Johnson,James,1610612761,TOR,29.0,6,2,4,0.333,1.2,0.2,0.5,0.333,0.0,0.2,0.0,0.3,0.3,1.0,0.0,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.7,-1.2,2.5,0,0,2.0,312,326,285,330,365,263,251,255,209,211,209,137,175,1,270,301,333,157,107,42,12,40,330,229,238,349,145,190,13,171
Players,201574,Jason Thompson,Jason,1610612761,TOR,29.0,3,2,1,0.667,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.2,0,0,1.0,357,326,363,61,325,342,200,342,209,275,209,299,175,299,3,181,30,287,282,237,200,206,375,128,359,162,292,190,13,300
Players,202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,31,19,12,0.613,2.7,0.4,0.5,0.813,0.0,0.0,0.0,0.7,0.9,0.821,0.4,0.8,1.2,0.0,0.0,0.0,0.2,0.0,0.3,0.5,1.6,1.7,3.5,13,0,3.1,100,64,157,98,215,138,249,29,209,275,209,45,53,142,38,30,24,279,274,237,50,188,234,83,99,53,75,26,13,87
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,30.0,47,31,16,0.66,3.5,0.7,1.8,0.376,0.2,0.6,0.3,0.8,1.1,0.731,0.1,0.4,0.5,0.3,0.2,0.2,0.0,0.2,0.8,0.7,2.4,1.4,3.8,5,0,3.7,5,1,97,76,118,61,43,208,60,55,116,39,31,193,193,137,156,76,62,41,198,39,20,35,41,72,61,70,13,53
