team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612751,Brooklyn Nets,BKN,82,82,0.32,11.78,28.28,0.417,0.482,0.198,8.06,17.54,0.46,0.122,3.72,10.74,0.346
1610612746,LA Clippers,LAC,81,81,0.323,10.52,28.23,0.373,0.431,0.207,7.2,18.11,0.397,0.116,3.32,10.12,0.328
1610612737,Atlanta Hawks,ATL,82,82,0.319,11.24,28.13,0.4,0.476,0.178,6.93,15.76,0.44,0.14,4.32,12.38,0.349
1610612756,Phoenix Suns,PHX,81,81,0.311,11.79,27.89,0.423,0.472,0.215,9.06,19.32,0.469,0.095,2.73,8.57,0.318
1610612752,New York Knicks,NYK,81,81,0.32,9.6,27.51,0.349,0.432,0.161,5.02,13.89,0.362,0.158,4.58,13.62,0.336
1610612741,Chicago Bulls,CHI,82,82,0.306,11.39,26.59,0.428,0.469,0.231,9.22,20.11,0.458,0.075,2.17,6.48,0.335
1610612761,Toronto Raptors,TOR,82,82,0.29,9.59,26.49,0.362,0.42,0.181,6.49,16.5,0.393,0.109,3.1,9.99,0.31
1610612749,Milwaukee Bucks,MIL,82,82,0.284,9.99,25.41,0.393,0.471,0.158,6.04,14.13,0.427,0.126,3.95,11.28,0.35
1610612742,Dallas Mavericks,DAL,82,82,0.297,9.67,25.33,0.382,0.45,0.172,6.2,14.63,0.423,0.126,3.48,10.7,0.325
1610612758,Sacramento Kings,SAC,81,81,0.282,9.07,24.84,0.365,0.433,0.159,5.69,14.04,0.405,0.123,3.38,10.8,0.313
1610612755,Philadelphia 76ers,PHI,82,82,0.293,9.65,24.76,0.39,0.447,0.192,6.8,16.23,0.419,0.101,2.84,8.52,0.333
1610612762,Utah Jazz,UTA,82,82,0.282,9.26,24.33,0.38,0.497,0.098,3.57,8.48,0.422,0.184,5.68,15.85,0.358
1610612754,Indiana Pacers,IND,82,82,0.266,8.76,23.79,0.368,0.43,0.157,5.8,14.02,0.414,0.109,2.95,9.77,0.302
1610612747,Los Angeles Lakers,LAL,82,82,0.265,8.52,23.49,0.363,0.431,0.153,5.32,13.6,0.391,0.111,3.21,9.89,0.324
1610612763,Memphis Grizzlies,MEM,81,81,0.246,8.64,23.25,0.372,0.434,0.157,5.77,14.84,0.389,0.089,2.88,8.41,0.342
1610612757,Portland Trail Blazers,POR,82,82,0.265,8.52,23.12,0.369,0.451,0.133,4.73,11.55,0.41,0.133,3.79,11.57,0.328
1610612748,Miami Heat,MIA,82,82,0.269,8.93,22.82,0.391,0.476,0.146,5.04,12.35,0.408,0.123,3.89,10.46,0.372
1610612759,San Antonio Spurs,SAS,82,82,0.243,8.74,22.51,0.388,0.427,0.179,7.02,16.6,0.423,0.064,1.72,5.91,0.291
1610612764,Washington Wizards,WAS,82,82,0.261,8.57,22.45,0.382,0.429,0.179,6.44,15.38,0.419,0.082,2.13,7.07,0.302
1610612744,Golden State Warriors,GSW,81,81,0.255,8.33,22.0,0.379,0.471,0.125,4.26,10.83,0.393,0.129,4.07,11.17,0.365
1610612766,Charlotte Hornets,CHA,81,81,0.24,8.16,21.9,0.373,0.453,0.126,4.65,11.49,0.405,0.114,3.51,10.41,0.337
1610612738,Boston Celtics,BOS,81,81,0.241,7.89,21.09,0.374,0.454,0.127,4.53,11.09,0.409,0.114,3.36,10.0,0.336
1610612740,New Orleans Pelicans,NOP,81,81,0.239,7.51,21.0,0.357,0.404,0.154,5.53,13.58,0.407,0.084,1.98,7.42,0.266
1610612750,Minnesota Timberwolves,MIN,82,82,0.229,7.37,20.82,0.354,0.451,0.095,3.32,8.67,0.383,0.134,4.05,12.15,0.333
1610612765,Detroit Pistons,DET,81,81,0.227,6.58,20.06,0.328,0.374,0.146,4.73,12.95,0.365,0.08,1.85,7.11,0.26
1610612760,Oklahoma City Thunder,OKC,82,82,0.218,6.91,19.46,0.355,0.435,0.108,3.82,9.66,0.395,0.11,3.1,9.8,0.316
1610612753,Orlando Magic,ORL,82,82,0.217,6.17,19.18,0.322,0.378,0.123,4.02,10.85,0.371,0.094,2.15,8.33,0.258
1610612739,Cleveland Cavaliers,CLE,82,82,0.223,7.04,18.84,0.373,0.446,0.13,4.32,11.02,0.392,0.092,2.72,7.82,0.348
1610612743,Denver Nuggets,DEN,82,82,0.216,7.07,18.62,0.38,0.453,0.117,4.37,10.1,0.432,0.099,2.71,8.52,0.318
1610612745,Houston Rockets,HOU,82,82,0.211,6.1,18.18,0.335,0.449,0.066,1.95,5.68,0.343,0.145,4.15,12.5,0.332
