season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612751,BKN,Brooklyn Nets,21901309,2020-08-13,BKN vs. POR,L,48.0,12.0,17.0,13.0,58.0,14.0,29.0,8.0,58.0,0,0,0,0,139,1600,420,958,277,642,2107,372,1754,1,2019,2020,True,BKN,POR,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901297,2020-08-11,BKN @ ORL,W,48.0,13.0,5.0,15.0,44.0,18.0,15.0,12.0,36.0,0,0,0,0,139,1478,1959,716,1302,1203,1318,896,209,1,2019,2020,False,ORL,BKN,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901291,2020-08-09,BKN @ LAC,W,48.0,11.0,17.0,17.0,48.0,22.0,13.0,16.0,48.0,0,0,0,0,139,1698,420,517,938,1668,1017,1404,999,1,2019,2020,False,LAC,BKN,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901276,2020-08-07,BKN vs. SAC,W,48.0,18.0,11.0,6.0,38.0,14.0,17.0,4.0,40.0,0,0,0,0,139,773,1252,1847,1706,642,1580,63,414,1,2019,2020,True,BKN,SAC,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901267,2020-08-05,BKN @ BOS,L,48.0,15.0,14.0,9.0,72.0,19.0,9.0,15.0,48.0,0,0,0,0,139,1201,802,1494,18,1347,446,1283,999,1,2019,2020,False,BOS,BKN,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901256,2020-08-04,BKN @ MIL,W,48.0,27.0,9.0,17.0,32.0,7.0,9.0,21.0,48.0,0,0,0,0,139,106,1543,517,1991,82,446,1844,999,1,2019,2020,False,MIL,BKN,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901244,2020-08-02,BKN vs. WAS,W,48.0,17.0,9.0,13.0,52.0,18.0,5.0,11.0,42.0,0,0,0,0,139,917,1543,958,615,1203,120,763,530,1,2019,2020,True,BKN,WAS,AUG
2019-20,1610612751,BKN,Brooklyn Nets,21901233,2020-07-31,BKN vs. ORL,L,48.0,9.0,7.0,8.0,50.0,13.0,13.0,7.0,44.0,0,0,0,0,139,1889,1810,1614,767,520,1017,273,675,1,2019,2020,True,BKN,ORL,JUL
2019-20,1610612751,BKN,Brooklyn Nets,21900968,2020-03-10,BKN @ LAL,W,48.0,17.0,13.0,14.0,42.0,17.0,9.0,18.0,36.0,0,0,0,0,139,917,943,837,1445,1053,446,1603,209,1,2019,2020,False,LAL,BKN,MAR
2019-20,1610612751,BKN,Brooklyn Nets,21900946,2020-03-08,BKN vs. CHI,W,48.0,10.0,5.0,18.0,42.0,24.0,4.0,7.0,46.0,0,0,0,0,139,1807,1959,403,1445,1831,62,273,818,1,2019,2020,True,BKN,CHI,MAR
2019-20,1610612751,BKN,Brooklyn Nets,21900931,2020-03-06,BKN vs. SAS,W,48.0,12.0,19.0,16.0,62.0,7.0,6.0,11.0,52.0,0,0,0,0,139,1600,248,616,136,82,161,763,1353,1,2019,2020,True,BKN,SAS,MAR
2019-20,1610612751,BKN,Brooklyn Nets,21900920,2020-03-04,BKN vs. MEM,L,48.0,8.0,10.0,15.0,40.0,18.0,21.0,26.0,42.0,0,0,0,0,139,1962,1391,716,1590,1203,1932,2031,530,1,2019,2020,True,BKN,MEM,MAR
2019-20,1610612751,BKN,Brooklyn Nets,21900910,2020-03-03,BKN @ BOS,W,53.0,13.0,26.0,9.0,54.0,23.0,20.0,10.0,50.0,0,0,0,0,13,1478,25,1494,474,1762,1872,626,1182,1,2019,2020,False,BOS,BKN,MAR
2019-20,1610612751,BKN,Brooklyn Nets,21900889,2020-02-29,BKN @ MIA,L,48.0,5.0,21.0,4.0,48.0,8.0,18.0,6.0,44.0,0,0,0,0,139,2079,134,1991,938,112,1700,194,675,1,2019,2020,False,MIA,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900878,2020-02-28,BKN @ ATL,L,48.0,9.0,9.0,18.0,44.0,22.0,19.0,16.0,48.0,0,0,0,0,139,1889,1543,403,1302,1668,1797,1404,999,1,2019,2020,False,ATL,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900866,2020-02-26,BKN @ WAS,L,48.0,17.0,23.0,4.0,42.0,19.0,4.0,18.0,32.0,0,0,0,0,139,917,63,1991,1445,1347,62,1603,81,1,2019,2020,False,WAS,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900852,2020-02-24,BKN vs. ORL,L,48.0,16.0,16.0,11.0,54.0,14.0,8.0,5.0,56.0,0,0,0,0,139,1067,540,1224,474,642,310,129,1646,1,2019,2020,True,BKN,ORL,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900836,2020-02-22,BKN @ CHA,W,48.0,16.0,10.0,12.0,50.0,5.0,17.0,20.0,36.0,0,0,0,0,139,1067,1391,1093,767,25,1580,1778,209,1,2019,2020,False,CHA,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900822,2020-02-20,BKN @ PHI,L,53.0,14.0,22.0,14.0,40.0,18.0,12.0,20.0,48.0,0,0,0,0,13,1330,96,837,1590,1203,868,1778,999,1,2019,2020,False,PHI,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900809,2020-02-12,BKN vs. TOR,W,48.0,9.0,14.0,11.0,50.0,15.0,12.0,22.0,38.0,0,0,0,0,139,1889,802,1224,767,790,868,1884,307,1,2019,2020,True,BKN,TOR,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900794,2020-02-10,BKN @ IND,W,48.0,4.0,15.0,11.0,38.0,16.0,6.0,13.0,58.0,0,0,0,0,139,2095,653,1224,1706,919,161,1027,1754,1,2019,2020,False,IND,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900781,2020-02-08,BKN @ TOR,L,48.0,9.0,13.0,8.0,42.0,6.0,17.0,25.0,52.0,0,0,0,0,139,1889,943,1614,1445,41,1580,2002,1353,1,2019,2020,False,TOR,BKN,FEB
2019-20,1610612751,BKN,Brooklyn Nets,21900757,2020-02-05,BKN vs. GSW,W,48.0,8.0,17.0,16.0,68.0,14.0,7.0,8.0,38.0,0,0,0,0,139,1962,420,616,42,642,229,372,307,1,2019,2020,True,BKN,GSW,FEB
