player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629634,Brandon Clarke,Brandon,1610612763,MEM,28.0,64,40,24,0.625,18.9,0.955,0.045,0.88,0.03,0.006,0.139,0.114,0.178,0.85,0.762,0.238,1.0,0.0,0.763,0.237,236,380,0.621,170,89,291,127,295,50,517,19,319,497,260,361,158,24,90,463,1,350,199,359,179,237,32,MEM
1642285,Cam Spencer,Cam,1610612763,MEM,25.0,25,14,11,0.56,10.1,0.366,0.634,0.283,0.057,0.538,0.217,0.179,0.179,0.226,0.867,0.133,0.947,0.053,0.912,0.088,34,82,0.415,427,364,128,221,456,472,95,491,181,122,68,130,152,491,20,533,245,253,37,521,440,435,407,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,26.0,69,38,31,0.551,32.0,0.589,0.411,0.496,0.087,0.371,0.183,0.133,0.154,0.408,0.426,0.574,0.634,0.366,0.495,0.505,493,1018,0.484,129,110,395,230,69,233,334,269,99,283,126,298,275,296,439,114,457,42,482,76,38,44,166,MEM
1641713,GG Jackson,GG,1610612763,MEM,20.0,29,19,10,0.655,15.8,0.523,0.477,0.402,0.029,0.459,0.23,0.139,0.158,0.373,0.476,0.524,0.938,0.063,0.676,0.324,74,199,0.372,412,302,117,95,353,322,245,378,328,182,55,276,245,346,393,160,257,236,321,237,357,334,490,MEM
1629630,Ja Morant,Ja,1610612763,MEM,25.0,50,30,20,0.6,30.4,0.679,0.321,0.545,0.055,0.228,0.174,0.227,0.158,0.49,0.237,0.763,0.614,0.386,0.319,0.681,404,889,0.454,283,196,242,168,93,159,408,206,190,410,150,40,245,207,526,27,462,37,545,13,68,65,263,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,25.0,74,42,32,0.568,29.8,0.679,0.321,0.544,0.041,0.267,0.061,0.189,0.119,0.502,0.451,0.549,0.952,0.048,0.574,0.426,592,1213,0.488,71,81,413,216,106,160,407,207,256,375,473,101,442,191,411,142,239,260,420,138,15,18,155,MEM
1630643,Jay Huff,Jay,1610612763,MEM,27.0,64,37,27,0.578,11.7,0.344,0.656,0.346,0.009,0.554,0.144,0.1,0.109,0.337,0.842,0.158,0.988,0.012,0.917,0.083,157,305,0.515,170,124,334,203,430,485,82,434,426,109,236,410,470,384,31,522,156,343,34,524,264,271,101,MEM
1642377,Jaylen Wells,Jaylen,1610612763,MEM,21.0,79,47,32,0.595,25.9,0.42,0.58,0.362,0.066,0.503,0.139,0.135,0.139,0.296,0.658,0.342,0.906,0.094,0.777,0.223,287,676,0.425,23,36,413,180,166,438,129,426,144,138,261,294,363,423,203,350,309,190,178,380,123,109,371,MEM
1629723,John Konchar,John,1610612763,MEM,29.0,46,26,20,0.565,12.1,0.319,0.681,0.321,0.0,0.616,0.321,0.063,0.268,0.321,0.667,0.333,1.0,0.0,0.854,0.146,41,91,0.451,307,240,242,218,422,502,65,463,456,75,16,493,27,403,187,353,1,350,88,469,421,426,275,MEM
1630205,Lamar Stevens,Lamar,1610612763,MEM,27.0,17,7,10,0.412,9.1,0.571,0.429,0.568,0.081,0.324,0.122,0.108,0.162,0.486,0.524,0.476,0.875,0.125,0.621,0.379,29,63,0.46,464,460,117,383,464,253,310,187,108,332,312,382,221,211,342,207,338,157,382,176,451,455,240,MEM
1628379,Luke Kennard,Luke,1610612763,MEM,28.0,65,37,28,0.569,22.6,0.394,0.606,0.323,0.087,0.589,0.146,0.088,0.179,0.236,0.538,0.462,0.947,0.053,0.762,0.238,206,431,0.478,162,124,349,215,223,460,107,461,102,90,227,443,156,480,336,217,247,252,201,357,202,218,181,MEM
1628963,Marvin Bagley III,Marvin,1610612763,MEM,26.0,31,7,24,0.226,8.6,0.821,0.179,0.765,0.029,0.066,0.147,0.169,0.176,0.735,0.538,0.462,1.0,0.0,0.564,0.436,55,106,0.519,402,460,291,508,474,82,485,71,322,475,220,170,164,69,334,218,1,350,433,125,390,411,95,MEM
1630583,Santi Aldama,Santi,1610612763,MEM,24.0,65,38,27,0.585,25.5,0.497,0.503,0.476,0.032,0.444,0.138,0.08,0.158,0.444,0.642,0.358,0.967,0.033,0.767,0.233,313,648,0.483,162,110,334,196,171,363,204,293,302,197,263,459,247,250,224,329,202,296,194,364,110,115,170,MEM
1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,24.0,79,46,33,0.582,21.3,0.631,0.369,0.508,0.015,0.335,0.182,0.157,0.186,0.493,0.5,0.5,0.977,0.023,0.646,0.354,285,594,0.48,23,45,428,200,245,203,364,250,386,313,131,211,127,201,365,173,179,320,354,204,127,136,179,MEM
1631246,Vince Williams Jr.,Vince,1610612763,MEM,24.0,27,10,17,0.37,18.5,0.431,0.569,0.458,0.045,0.436,0.034,0.106,0.117,0.413,0.61,0.39,0.923,0.077,0.731,0.269,67,167,0.401,421,419,202,411,312,426,141,308,237,202,513,391,449,291,261,292,281,212,252,306,369,354,443,MEM
1642530,Yuki Kawamura,Yuki,1610612763,MEM,24.0,22,17,5,0.773,4.2,0.233,0.767,0.222,0.111,0.583,0.083,0.195,0.083,0.111,0.5,0.5,0.429,0.571,0.455,0.545,11,30,0.367,441,323,64,50,544,542,25,521,67,91,421,85,507,535,365,173,492,7,494,62,497,495,494,MEM
1641744,Zach Edey,Zach,1610612763,MEM,23.0,66,35,31,0.53,21.5,0.88,0.12,0.764,0.01,0.089,0.038,0.147,0.121,0.754,0.635,0.365,1.0,0.0,0.661,0.339,251,433,0.58,156,149,395,248,243,69,498,72,423,468,504,242,435,61,235,318,1,350,341,217,164,217,51,MEM
1642389,Zyon Pullin,Zyon,1610612763,MEM,24.0,3,1,2,0.333,0.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,549,539,23,437,569,1,542,553,456,499,530,544,534,551,544,537,496,350,554,537,558,563,558,MEM
