SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22021,1610612756,PHX,Phoenix Suns,PRRollMan,Offensive,0.966,82,0.076,1.242,0.616,0.15,0.066,0.146,0.047,0.611,0.638,686,852,351,570,219
22021,1610612754,IND,Indiana Pacers,PRRollMan,Offensive,0.862,82,0.073,1.191,0.557,0.124,0.066,0.121,0.034,0.551,0.618,671,799,315,566,251
22021,1610612743,DEN,Denver Nuggets,PRRollMan,Offensive,0.241,82,0.08,1.073,0.48,0.117,0.07,0.112,0.032,0.488,0.535,717,769,291,606,315
22021,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,1.0,82,0.064,1.307,0.62,0.148,0.04,0.146,0.031,0.62,0.669,574,750,299,482,183
22021,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.172,82,0.074,1.064,0.527,0.087,0.081,0.089,0.019,0.507,0.557,675,718,302,573,271
22021,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Offensive,0.207,82,0.071,1.065,0.471,0.093,0.064,0.093,0.028,0.47,0.549,644,686,264,560,296
22021,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.034,82,0.077,0.968,0.449,0.071,0.079,0.066,0.013,0.445,0.508,686,664,266,592,326
22021,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.828,82,0.064,1.185,0.523,0.129,0.052,0.124,0.025,0.539,0.591,558,661,246,470,224
22021,1610612758,SAC,Sacramento Kings,PRRollMan,Offensive,0.552,82,0.064,1.128,0.567,0.139,0.094,0.128,0.048,0.546,0.589,584,659,270,476,206
22021,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.931,82,0.058,1.231,0.611,0.189,0.073,0.178,0.034,0.61,0.637,523,644,247,404,157
22021,1610612755,PHI,Philadelphia 76ers,PRRollMan,Offensive,0.759,82,0.063,1.171,0.537,0.153,0.069,0.147,0.027,0.553,0.596,550,644,237,441,204
22021,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.483,82,0.065,1.122,0.513,0.119,0.072,0.115,0.024,0.515,0.579,573,643,245,478,233
22021,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.897,82,0.059,1.204,0.562,0.119,0.062,0.118,0.027,0.563,0.612,519,625,246,438,192
22021,1610612749,MIL,Milwaukee Bucks,PRRollMan,Offensive,0.793,82,0.058,1.182,0.51,0.123,0.055,0.121,0.036,0.521,0.598,528,624,231,453,222
22021,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.517,82,0.059,1.126,0.535,0.124,0.072,0.113,0.022,0.534,0.583,539,607,238,445,207
22021,1610612745,HOU,Houston Rockets,PRRollMan,Offensive,0.31,82,0.059,1.101,0.509,0.124,0.084,0.122,0.033,0.499,0.58,547,602,229,450,221
22021,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Offensive,0.69,82,0.055,1.166,0.531,0.137,0.07,0.137,0.027,0.541,0.594,512,597,223,420,197
22021,1610612740,NOP,New Orleans Pelicans,PRRollMan,Offensive,0.621,82,0.057,1.155,0.534,0.135,0.072,0.133,0.037,0.538,0.578,517,597,229,429,200
22021,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.379,82,0.058,1.104,0.55,0.121,0.056,0.117,0.045,0.538,0.572,539,595,257,467,210
22021,1610612748,MIA,Miami Heat,PRRollMan,Offensive,0.448,82,0.059,1.12,0.533,0.128,0.067,0.124,0.032,0.534,0.566,524,587,234,439,205
22021,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.724,82,0.053,1.166,0.558,0.158,0.071,0.154,0.043,0.55,0.613,493,575,223,400,177
22021,1610612757,POR,Portland Trail Blazers,PRRollMan,Offensive,0.655,82,0.055,1.162,0.569,0.138,0.075,0.136,0.04,0.557,0.607,494,574,232,408,176
22021,1610612765,DET,Detroit Pistons,PRRollMan,Offensive,0.276,82,0.058,1.078,0.458,0.133,0.046,0.128,0.046,0.478,0.531,525,566,208,454,246
22021,1610612746,LAC,LA Clippers,PRRollMan,Offensive,0.586,82,0.048,1.146,0.569,0.132,0.09,0.128,0.03,0.552,0.608,431,494,198,348,150
22021,1610612753,ORL,Orlando Magic,PRRollMan,Offensive,0.069,82,0.054,1.019,0.457,0.089,0.07,0.087,0.021,0.456,0.531,485,494,191,418,227
22021,1610612752,NYK,New York Knicks,PRRollMan,Offensive,0.345,82,0.049,1.103,0.535,0.101,0.085,0.099,0.016,0.526,0.58,435,480,193,361,168
22021,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.138,82,0.047,1.058,0.471,0.11,0.065,0.106,0.036,0.472,0.532,417,441,169,359,190
22021,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.103,82,0.046,1.028,0.458,0.1,0.05,0.095,0.021,0.475,0.515,421,433,168,367,199
22021,1610612763,MEM,Memphis Grizzlies,PRRollMan,Offensive,0.414,82,0.039,1.114,0.548,0.163,0.06,0.157,0.043,0.547,0.571,369,411,165,301,136
22021,1610612744,GSW,Golden State Warriors,PRRollMan,Offensive,0.0,82,0.037,0.955,0.461,0.103,0.1,0.1,0.012,0.455,0.517,330,315,123,267,144
