SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22021,1610612738,BOS,Boston Celtics,Cut,Defensive,0.793,82,0.058,1.219,0.629,0.173,0.065,0.165,0.04,0.624,0.629,526,641,265,421,156
22021,1610612759,SAS,San Antonio Spurs,Cut,Defensive,1.0,82,0.065,1.154,0.604,0.127,0.075,0.122,0.032,0.579,0.604,599,691,300,497,197
22021,1610612756,PHX,Phoenix Suns,Cut,Defensive,0.724,82,0.064,1.254,0.655,0.162,0.083,0.157,0.031,0.637,0.655,587,736,302,461,159
22021,1610612753,ORL,Orlando Magic,Cut,Defensive,0.828,82,0.067,1.218,0.63,0.166,0.074,0.158,0.053,0.612,0.63,609,742,312,495,183
22021,1610612752,NYK,New York Knicks,Cut,Defensive,0.138,82,0.064,1.329,0.676,0.167,0.048,0.167,0.06,0.667,0.676,562,747,321,475,154
22021,1610612760,OKC,Oklahoma City Thunder,Cut,Defensive,0.655,82,0.064,1.276,0.66,0.18,0.08,0.177,0.056,0.641,0.66,588,750,308,467,159
22021,1610612751,BKN,Brooklyn Nets,Cut,Defensive,0.483,82,0.064,1.279,0.658,0.158,0.069,0.152,0.039,0.645,0.658,594,760,317,482,165
22021,1610612755,PHI,Philadelphia 76ers,Cut,Defensive,0.379,82,0.066,1.313,0.665,0.158,0.051,0.158,0.051,0.654,0.665,584,767,327,492,165
22021,1610612744,GSW,Golden State Warriors,Cut,Defensive,0.897,82,0.071,1.205,0.606,0.166,0.07,0.164,0.03,0.612,0.606,639,770,307,507,200
22021,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.862,82,0.07,1.206,0.623,0.154,0.069,0.153,0.04,0.615,0.623,642,774,327,525,198
22021,1610612762,UTA,Utah Jazz,Cut,Defensive,0.931,82,0.073,1.202,0.6,0.127,0.056,0.127,0.037,0.598,0.6,644,774,330,550,220
22021,1610612740,NOP,New Orleans Pelicans,Cut,Defensive,0.069,82,0.064,1.373,0.711,0.156,0.062,0.15,0.039,0.69,0.711,565,776,330,464,134
22021,1610612739,CLE,Cleveland Cavaliers,Cut,Defensive,0.69,82,0.07,1.265,0.661,0.145,0.068,0.144,0.053,0.635,0.661,619,783,343,519,176
22021,1610612741,CHI,Chicago Bulls,Cut,Defensive,0.0,82,0.062,1.407,0.728,0.145,0.05,0.143,0.038,0.708,0.728,558,785,342,470,128
22021,1610612746,LAC,LA Clippers,Cut,Defensive,0.966,82,0.072,1.191,0.625,0.132,0.079,0.129,0.035,0.605,0.625,660,786,340,544,204
22021,1610612748,MIA,Miami Heat,Cut,Defensive,0.345,82,0.068,1.321,0.684,0.17,0.062,0.169,0.045,0.664,0.684,599,791,333,487,154
22021,1610612763,MEM,Memphis Grizzlies,Cut,Defensive,0.517,82,0.069,1.279,0.662,0.153,0.057,0.15,0.038,0.652,0.662,635,812,347,524,177
22021,1610612742,DAL,Dallas Mavericks,Cut,Defensive,0.552,82,0.073,1.278,0.661,0.174,0.064,0.163,0.046,0.651,0.661,637,814,340,514,174
22021,1610612737,ATL,Atlanta Hawks,Cut,Defensive,0.103,82,0.067,1.362,0.69,0.145,0.053,0.142,0.045,0.681,0.69,599,816,350,507,157
22021,1610612765,DET,Detroit Pistons,Cut,Defensive,0.207,82,0.069,1.324,0.676,0.154,0.045,0.151,0.027,0.682,0.676,629,833,352,521,169
22021,1610612747,LAL,Los Angeles Lakers,Cut,Defensive,0.621,82,0.071,1.276,0.653,0.144,0.039,0.138,0.032,0.654,0.653,659,841,365,559,194
22021,1610612764,WAS,Washington Wizards,Cut,Defensive,0.034,82,0.068,1.382,0.705,0.156,0.061,0.154,0.054,0.682,0.705,610,843,359,509,150
22021,1610612754,IND,Indiana Pacers,Cut,Defensive,0.31,82,0.072,1.322,0.672,0.123,0.051,0.118,0.037,0.666,0.672,650,859,377,561,184
22021,1610612745,HOU,Houston Rockets,Cut,Defensive,0.276,82,0.071,1.322,0.678,0.155,0.053,0.153,0.035,0.669,0.678,658,870,368,543,175
22021,1610612761,TOR,Toronto Raptors,Cut,Defensive,0.759,82,0.079,1.246,0.637,0.157,0.064,0.154,0.041,0.632,0.637,706,880,369,579,210
22021,1610612758,SAC,Sacramento Kings,Cut,Defensive,0.448,82,0.074,1.309,0.662,0.148,0.054,0.142,0.038,0.66,0.662,683,894,378,571,193
22021,1610612743,DEN,Denver Nuggets,Cut,Defensive,0.414,82,0.079,1.31,0.679,0.158,0.058,0.155,0.04,0.666,0.679,704,922,394,580,186
22021,1610612750,MIN,Minnesota Timberwolves,Cut,Defensive,0.241,82,0.076,1.324,0.675,0.175,0.052,0.165,0.037,0.676,0.675,710,940,388,575,187
22021,1610612766,CHA,Charlotte Hornets,Cut,Defensive,0.586,82,0.08,1.277,0.66,0.152,0.059,0.146,0.028,0.654,0.66,748,955,403,611,208
22021,1610612757,POR,Portland Trail Blazers,Cut,Defensive,0.172,82,0.084,1.325,0.682,0.153,0.061,0.146,0.037,0.668,0.682,753,998,423,620,197
