group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630637,Carlik Jones,Carlik,1610612741,CHI,25.0,1,1,0,1.0,3.3833333333333333,0,3,0,0,0,0,3,6,0,0,0,0,4.2,425,372,1,1,402,247,147,174,315,1,1,164,77,204,1,1,329,366,CHI
Players,1629750,Javonte Green,Javonte,1610612741,CHI,29.0,7,1,6,0.143,14.261666666666668,4,0,2,8,8,5,3,12,0,0,3,1,14.7,309,372,191,414,312,120,238,101,148,188,150,164,118,204,1,179,266,275,CHI
Players,1630678,Terry Taylor,Terry,1610612741,CHI,23.0,2,1,1,0.5,3.865,0,0,0,2,0,0,3,6,0,0,0,1,3.2,394,372,18,188,399,247,238,174,240,1,1,164,77,204,1,1,266,376,CHI
Players,1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,26.0,7,3,4,0.429,12.663333333333334,1,1,2,2,4,2,7,20,2,0,1,2,17.3,309,304,136,291,321,232,225,101,240,123,71,236,172,77,1,77,232,257,CHI
Players,202696,Nikola Vučević,Nikola,1610612741,CHI,32.0,37,14,23,0.378,170.305,12,12,2,18,38,46,18,134,7,1,10,8,145.3,34,108,440,337,4,32,23,101,81,389,427,382,430,6,243,340,118,30,CHI
Players,201942,DeMar DeRozan,DeMar,1610612741,CHI,33.0,34,14,20,0.412,159.50333333333333,14,17,6,66,40,42,11,134,2,9,11,42,228.0,63,108,415,310,13,23,6,31,3,401,419,311,430,77,449,356,2,4,CHI
Players,1629632,Coby White,Coby,1610612741,CHI,23.0,22,7,15,0.318,45.586666666666666,3,3,2,4,12,5,10,26,0,2,3,5,41.1,169,223,344,385,196,142,147,101,197,235,150,296,204,204,340,179,148,181,CHI
Players,1630172,Patrick Williams,Patrick,1610612741,CHI,21.0,29,14,15,0.483,87.82166666666667,2,0,0,2,9,29,11,78,2,1,11,4,34.8,105,108,344,239,127,172,238,174,240,203,354,311,331,77,243,356,169,195,CHI
Players,203083,Andre Drummond,Andre,1610612741,CHI,29.0,5,2,3,0.4,3.236666666666667,0,0,0,0,4,2,0,8,0,0,0,0,3.0,338,326,115,316,405,247,238,174,315,123,71,1,95,204,1,1,329,383,CHI
Players,1627936,Alex Caruso,Alex,1610612741,CHI,29.0,28,8,20,0.286,104.85166666666667,4,0,7,8,40,26,8,82,3,0,18,4,78.5,118,204,415,390,93,120,238,23,148,401,342,255,345,45,1,426,169,107,CHI
Players,201976,Patrick Beverley,Patrick,1610612741,CHI,34.0,26,13,13,0.5,107.05833333333334,0,2,0,2,17,38,11,96,3,0,20,3,63.8,137,129,313,188,87,247,176,174,240,269,393,311,378,45,1,434,204,130,CHI
Players,203897,Zach LaVine,Zach,1610612741,CHI,28.0,34,14,20,0.412,159.25833333333333,17,12,15,40,38,41,16,126,2,7,10,18,140.1,63,108,415,310,14,12,23,4,17,389,415,364,425,77,439,340,42,38,CHI
Players,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,23.0,24,9,15,0.375,63.306666666666665,5,4,5,12,11,23,15,66,1,1,10,2,45.4,148,189,344,339,168,102,119,52,113,226,316,351,304,123,243,340,232,170,CHI
