player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
201584,Courtney Lee,Courtney,1610612742,DAL,33.0,34,6,28,0.176,428.0,0.15,0.157,0.163,0.15,0.171,0.09,0.101,0.134,0.155,0.151,0.178,0.149,0.296,0.094,0.156,0.183,0.111,0.145,372,450,292,507,374,378,344,350,318,314,418,400,284,332,322,217,217,57,355,205,207,401,389,DAL
1629133,Daryl Macon,Daryl,1610612742,DAL,23.0,8,4,4,0.5,90.0,0.167,0.149,0.162,0.208,0.151,0.114,0.132,0.087,0.143,0.129,0.184,0.3,0.111,0.0,0.4,0.229,0.103,0.15,473,459,59,251,467,301,381,353,224,348,356,332,396,370,387,209,490,459,473,511,336,426,366,DAL
2734,Devin Harris,Devin,1610612742,DAL,36.0,68,28,40,0.412,1071.0,0.18,0.157,0.178,0.226,0.239,0.247,0.235,0.05,0.132,0.112,0.232,0.197,0.278,0.16,0.207,0.269,0.238,0.18,165,219,454,369,265,226,348,277,183,168,108,130,479,406,447,143,330,78,246,324,419,118,246,DAL
1717,Dirk Nowitzki,Dirk,1610612742,DAL,41.0,51,17,34,0.333,795.0,0.217,0.207,0.255,0.3,0.318,0.16,0.153,0.032,0.254,0.208,0.083,0.087,0.101,0.305,0.03,0.232,0.119,0.212,284,328,382,422,308,122,166,64,72,49,266,287,501,119,202,452,50,472,111,40,346,382,151,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,26.0,81,33,48,0.407,1985.0,0.135,0.144,0.147,0.162,0.166,0.092,0.096,0.303,0.176,0.207,0.098,0.126,0.254,0.196,0.171,0.215,0.095,0.137,22,169,500,372,107,436,407,418,304,324,412,416,133,276,207,397,142,106,202,236,308,446,419,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,27.0,77,31,46,0.403,1663.0,0.167,0.208,0.161,0.088,0.099,0.308,0.297,0.409,0.233,0.273,0.129,0.153,0.206,0.338,0.193,0.269,0.312,0.211,74,187,491,376,162,297,162,360,393,417,54,67,76,155,110,314,224,207,93,286,418,45,152,DAL
200826,J.J. Barea,J.J.,1610612742,DAL,35.0,38,20,18,0.526,752.0,0.263,0.257,0.278,0.216,0.227,0.163,0.172,0.074,0.154,0.134,0.577,0.33,0.188,0.012,0.2,0.143,0.198,0.235,358,294,168,232,319,44,62,35,206,193,251,249,426,336,372,2,508,258,471,298,75,198,90,DAL
1628973,Jalen Brunson,Jalen,1610612742,DAL,22.0,73,27,46,0.37,1591.0,0.186,0.204,0.195,0.16,0.15,0.143,0.147,0.071,0.127,0.114,0.292,0.198,0.184,0.029,0.281,0.195,0.207,0.189,124,229,491,402,172,199,178,210,305,353,289,298,433,419,441,97,333,277,461,443,248,181,215,DAL
1628382,Justin Jackson,Justin,1610612742,DAL,24.0,81,36,45,0.444,1613.0,0.141,0.155,0.159,0.228,0.225,0.116,0.106,0.128,0.144,0.141,0.113,0.068,0.133,0.095,0.03,0.142,0.1,0.157,22,146,488,335,167,416,356,368,179,198,351,389,294,365,349,357,33,420,350,39,67,432,345,DAL
1628961,Kostas Antetokounmpo,Kostas,1610612742,DAL,21.0,2,1,1,0.5,11.0,0.24,0.0,0.214,0.0,0.0,0.182,0.308,0.0,0.125,0.091,0.0,0.25,0.5,0.0,1.0,0.0,0.333,0.087,511,499,9,251,513,71,519,147,454,495,216,58,505,423,487,510,434,2,473,528,1,32,508,DAL
