close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202326,DeMarcus Cousins,1610612744,GSW,C,28.0,30,30,0.725,5.67,12.4,0.457,0.534,-0.077
203110,Draymond Green,1610612744,GSW,F,29.0,66,66,0.612,4.38,9.06,0.483,0.525,-0.042
1626172,Kevon Looney,1610612744,GSW,C-F,23.0,80,79,0.725,3.93,8.49,0.462,0.517,-0.055
1627745,Damian Jones,1610612744,GSW,C,24.0,24,24,0.732,4.5,8.21,0.548,0.521,0.027
202691,Klay Thompson,1610612744,GSW,G,29.0,78,78,0.67,3.4,7.42,0.458,0.507,-0.049
201142,Kevin Durant,1610612744,GSW,F,30.0,78,78,0.569,3.21,6.92,0.463,0.519,-0.056
101106,Andrew Bogut,1610612744,GSW,C,34.0,11,11,0.815,3.18,6.82,0.467,0.509,-0.043
201939,Stephen Curry,1610612744,GSW,G,31.0,69,69,0.624,3.45,6.55,0.527,0.5,0.027
1628395,Jordan Bell,1610612744,GSW,F,24.0,65,63,0.745,2.63,5.05,0.521,0.518,0.004
2738,Andre Iguodala,1610612744,GSW,F-G,35.0,67,67,0.626,2.48,4.97,0.498,0.523,-0.024
201973,Jonas Jerebko,1610612744,GSW,F,32.0,70,67,0.644,2.14,4.21,0.508,0.509,0.0
1626188,Quinn Cook,1610612744,GSW,G,26.0,68,64,0.644,2.18,3.78,0.576,0.496,0.08
1627814,Damion Lee,1610612744,GSW,G,26.0,29,25,0.613,2.07,3.38,0.612,0.498,0.114
2733,Shaun Livingston,1610612744,GSW,G,33.0,64,61,0.623,1.56,3.23,0.483,0.512,-0.029
1628035,Alfonzo McKinnie,1610612744,GSW,F,26.0,69,63,0.614,1.78,3.13,0.569,0.519,0.05
1628980,Jacob Evans,1610612744,GSW,G,22.0,21,21,0.699,1.33,2.76,0.483,0.507,-0.024
1629094,Marcus Derrickson,1610612744,GSW,F,23.0,11,10,0.707,1.36,2.64,0.517,0.478,0.039
