player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,29,29,164,51,59,1,1,1,3,20,12,5,25,11,34,20,4,1,9
1628978,Donte DiVincenzo,Donte,1610612750,MIN,28.0,15,9,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,29,29,164,51,59,8,4,1,3,20,12,5,5,11,5,5,4,1,33
1630183,Jaden McDaniels,Jaden,1610612750,MIN,24.0,15,9,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,29,29,164,51,59,8,4,1,3,20,12,5,25,11,15,20,4,1,2
1641740,Jaylen Clark,Jaylen,1610612750,MIN,23.0,5,3,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,88,24,51,59,8,4,1,3,20,12,5,103,11,34,20,4,1,33
1631169,Josh Minott,Josh,1610612750,MIN,22.0,5,3,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,88,24,51,59,8,4,1,3,20,12,5,103,11,34,20,4,1,33
203944,Julius Randle,Julius,1610612750,MIN,30.0,15,9,6,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,29,29,164,51,2,8,4,1,3,20,12,5,3,11,2,20,4,1,33
1631159,Leonard Miller,Leonard,1610612750,MIN,21.0,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,88,1,1,20,8,4,1,3,20,12,5,103,11,34,20,4,1,33
1630568,Luka Garza,Luka,1610612750,MIN,26.0,5,3,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,88,24,51,59,8,4,1,3,20,12,5,103,11,34,20,4,1,33
201144,Mike Conley,Mike,1610612750,MIN,37.0,15,9,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,29,164,51,59,8,4,1,3,20,12,5,103,11,34,20,4,1,9
1629675,Naz Reid,Naz,1610612750,MIN,25.0,15,9,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,29,29,164,51,59,8,4,1,3,20,12,5,25,11,34,2,4,1,9
1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,26.0,15,9,6,0.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,29,164,51,7,8,4,1,3,5,12,5,103,11,34,20,4,1,9
1642265,Rob Dillingham,Rob,1610612750,MIN,20.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,139,24,132,59,8,4,1,3,20,12,5,103,11,34,20,4,1,33
203497,Rudy Gobert,Rudy,1610612750,MIN,33.0,15,9,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,29,29,164,51,59,8,4,1,3,20,1,5,14,11,5,20,4,1,33
1630545,Terrence Shannon Jr.,Terrence,1610612750,MIN,24.0,9,4,5,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,75,152,99,59,8,4,1,3,20,12,5,103,11,34,20,4,1,33
