season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612748,MIA,Miami Heat,42100307,2022-05-29,MIA vs. BOS,L,48.0,94.5,99.0,101.5,103.1,-6.9,-4.1,0.432,1.6,12.8,0.214,0.741,0.473,0.103,0.455,0.487,100.1,97.0,80.83,97,0.471,1,88,88,88,3,142,44,103,165,94,159,128,81,113,27,147,157,63,110,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100306,2022-05-27,MIA @ BOS,W,48.0,114.4,115.6,105.5,107.3,8.9,8.3,0.694,1.32,18.5,0.333,0.762,0.548,0.198,0.558,0.624,97.3,96.0,80.0,96,0.531,1,1,1,1,3,61,61,54,29,129,64,37,65,43,164,61,37,75,64,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100305,2022-05-25,MIA vs. BOS,L,48.0,85.9,87.9,103.2,101.1,-17.3,-13.2,0.467,1.17,11.0,0.354,0.829,0.538,0.132,0.356,0.399,91.6,91.5,76.25,91,0.335,1,88,88,88,3,169,41,138,153,147,171,24,18,52,70,174,174,145,167,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100304,2022-05-23,MIA @ BOS,L,48.0,86.2,89.1,111.2,110.9,-25.0,-21.7,0.733,2.44,17.1,0.234,0.66,0.421,0.098,0.411,0.426,93.4,92.0,76.67,92,0.283,1,88,88,88,3,167,84,155,16,31,91,112,141,157,23,169,171,139,172,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100303,2022-05-21,MIA @ BOS,W,48.0,109.9,112.4,104.9,109.6,5.0,2.8,0.512,2.44,16.9,0.245,0.7,0.449,0.093,0.527,0.555,98.7,95.5,79.58,97,0.547,1,1,1,1,3,82,72,80,142,31,94,105,109,137,17,90,99,83,55,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100302,2022-05-19,MIA vs. BOS,L,48.0,103.4,108.5,132.1,135.1,-28.8,-26.6,0.553,1.4,15.8,0.346,0.721,0.516,0.16,0.5,0.533,97.4,94.0,78.33,94,0.376,1,88,88,88,3,108,171,161,121,118,119,32,93,78,117,115,121,105,154,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100301,2022-05-17,MIA vs. BOS,W,48.0,119.2,121.6,105.9,108.1,13.4,13.6,0.462,1.38,14.2,0.273,0.696,0.489,0.134,0.55,0.621,100.0,98.0,81.67,97,0.551,1,1,1,1,3,28,64,36,155,123,143,86,115,94,73,72,39,47,52,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100206,2022-05-12,MIA @ PHI,W,48.0,104.4,108.8,92.7,98.9,11.7,9.9,0.452,1.19,14.8,0.383,0.75,0.576,0.176,0.523,0.539,96.0,91.0,75.83,91,0.564,1,1,1,1,3,105,32,48,159,145,134,14,74,20,137,95,116,151,40,1,2021,2022,False,PHI,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100205,2022-05-10,MIA vs. PHI,W,48.0,123.6,129.0,87.1,92.4,36.5,36.6,0.578,2.36,19.7,0.318,0.722,0.541,0.118,0.613,0.637,97.4,92.5,77.08,93,0.725,1,1,1,1,3,12,16,3,109,35,41,52,91,49,54,21,28,133,2,1,2021,2022,True,MIA,PHI,MAY
2021-22,1610612748,MIA,Miami Heat,42100204,2022-05-08,MIA @ PHI,L,48.0,105.6,110.2,120.9,120.8,-15.3,-10.6,0.632,1.85,17.9,0.289,0.857,0.538,0.133,0.506,0.573,99.1,97.0,80.83,98,0.476,1,88,88,88,3,95,143,132,62,68,75,72,10,53,71,108,82,63,107,1,2021,2022,False,PHI,MIA,MAY
