close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1629027,Trae Young,1610612737,ATL,G,23.0,76,76,0.487,146,408,0.358,0.367,-0.009
203991,Clint Capela,1610612737,ATL,C,28.0,74,74,0.387,159,405,0.393,0.362,0.031
1628989,Kevin Huerter,1610612737,ATL,G-F,23.0,74,74,0.469,139,392,0.355,0.37,-0.016
1628381,John Collins,1610612737,ATL,F-C,24.0,54,54,0.468,148,361,0.41,0.361,0.049
203992,Bogdan Bogdanović,1610612737,ATL,G,29.0,63,62,0.473,135,357,0.378,0.365,0.013
1629631,De'Andre Hunter,1610612737,ATL,F-G,24.0,53,52,0.493,127,327,0.388,0.371,0.018
201568,Danilo Gallinari,1610612737,ATL,F,33.0,66,63,0.476,100,285,0.351,0.361,-0.01
1626153,Delon Wright,1610612737,ATL,G,30.0,76,70,0.445,91,243,0.374,0.363,0.011
1630168,Onyeka Okongwu,1610612737,ATL,F-C,21.0,48,48,0.38,68,208,0.327,0.361,-0.034
101150,Lou Williams,1610612737,ATL,G,35.0,55,51,0.541,43,138,0.312,0.354,-0.043
1627789,Timothe Luwawu-Cabarrot,1610612737,ATL,G-F,27.0,42,37,0.477,48,127,0.378,0.365,0.013
203476,Gorgui Dieng,1610612737,ATL,C,32.0,41,35,0.443,38,90,0.422,0.346,0.076
1630219,Skylar Mays,1610612737,ATL,G,24.0,20,16,0.568,13,46,0.283,0.367,-0.084
1628995,Kevin Knox II,1610612737,ATL,F,22.0,20,17,0.565,15,39,0.385,0.356,0.029
203524,Solomon Hill,1610612737,ATL,F,31.0,12,11,0.382,9,26,0.346,0.36,-0.014
1630552,Jalen Johnson,1610612737,ATL,F,20.0,15,7,0.439,10,18,0.556,0.351,0.204
1630602,Chaundee Brown Jr.,1610612737,ATL,F,23.0,5,4,0.531,5,17,0.294,0.372,-0.078
1628411,Wes Iwundu,1610612737,ATL,F,27.0,3,3,0.407,5,11,0.455,0.391,0.063
1630536,Sharife Cooper,1610612737,ATL,G,21.0,9,7,0.556,4,10,0.4,0.325,0.075
1628419,Cameron Oliver,1610612737,ATL,F,25.0,2,2,0.409,4,9,0.444,0.373,0.072
1627760,Cat Barber,1610612737,ATL,G,27.0,2,1,0.333,1,1,1.0,0.344,0.656
