GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203463,Ben McLemore,Ben,1610612758,SAC,23.0,17,8,9,0.471,1.5,0.2,0.5,0.375,0.1,0.2,0.333,0.1,0.2,0.5,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.5,-0.6,0.6,0,0,0.7,216,195,200,241,338,259,280,209,160,210,88,265,227,261,270,335,361,287,239,237,200,206,328,225,273,283,360,190,13,351
Players,2406,Caron Butler,Caron,1610612758,SAC,36.0,2,1,1,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,374,362,363,188,370,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,389,400,190,13,400
Players,201954,Darren Collison,Darren,1610612758,SAC,28.0,33,12,21,0.364,3.5,0.5,1.2,0.421,0.2,0.6,0.4,0.5,0.6,0.842,0.1,0.3,0.4,0.3,0.3,0.2,0.0,0.0,0.5,0.4,1.7,-1.3,2.7,1,0,2.9,81,144,26,318,109,113,97,170,38,57,71,94,111,118,184,234,226,72,34,51,200,189,115,108,90,359,124,125,13,103
Players,202326,DeMarcus Cousins,DeMarcus,1610612758,SAC,25.0,36,15,21,0.417,3.2,0.7,2.0,0.347,0.0,0.2,0.125,0.9,1.1,0.78,0.4,0.7,1.1,0.2,0.5,0.1,0.1,0.2,0.5,1.2,2.3,-0.7,4.1,28,0,4.1,59,109,26,283,145,56,27,250,201,184,197,32,29,161,34,41,26,114,5,120,59,40,62,6,45,290,46,5,13,39
Players,202341,James Anderson,James,1610612758,SAC,27.0,10,3,7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,-2.4,0.3,0,0,0.3,277,293,234,363,382,342,379,342,209,275,209,198,250,1,270,341,365,287,282,237,200,206,299,290,348,408,386,190,13,392
Players,201585,Kosta Koufos,Kosta,1610612758,SAC,27.0,17,6,11,0.353,1.5,0.2,0.5,0.444,0.0,0.0,0.0,0.1,0.2,0.667,0.4,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.5,0.1,0.6,-1.1,1.6,2,0,1.4,216,235,174,324,341,228,244,146,209,275,209,265,267,211,39,356,236,262,282,182,74,206,60,278,264,343,240,103,13,272
Players,201158,Marco Belinelli,Marco,1610612758,SAC,30.0,29,12,17,0.414,2.4,0.3,1.0,0.333,0.1,0.6,0.25,0.1,0.2,0.571,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.2,0.1,1.0,-0.8,1.5,0,0,1.5,117,144,77,284,246,168,114,255,96,72,140,250,223,249,216,325,312,121,223,237,200,206,298,289,182,305,268,190,13,246
Players,201956,Omri Casspi,Omri,1610612758,SAC,28.0,23,9,14,0.391,2.4,0.1,0.4,0.333,0.0,0.3,0.143,0.1,0.2,0.75,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.4,-1.0,1.2,4,0,1.1,173,182,125,300,253,296,300,255,175,158,193,254,268,171,270,241,293,233,259,116,165,161,255,298,294,342,290,80,13,295
Players,203112,Quincy Acy,Quincy,1610612758,SAC,25.0,10,5,5,0.5,2.2,0.1,0.1,1.0,0.0,0.0,0.0,0.5,0.6,0.833,0.1,0.5,0.6,0.0,0.0,0.0,0.3,0.0,0.1,0.3,0.7,0.3,2.3,0,0,1.9,277,252,264,188,279,307,376,1,209,275,209,87,103,122,175,99,133,287,282,237,17,206,365,154,234,167,158,190,13,193
Players,200765,Rajon Rondo,Rajon,1610612758,SAC,30.0,38,15,23,0.395,3.1,0.4,0.7,0.538,0.0,0.1,0.0,0.1,0.2,0.556,0.3,0.5,0.7,0.7,0.3,0.2,0.1,0.0,0.7,0.2,0.9,-1.2,3.4,21,5,2.9,38,109,16,299,171,157,198,82,209,251,209,253,226,253,67,118,95,17,37,20,148,206,26,203,201,353,78,11,1,102
