PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203507,Giannis Antetokounmpo,1610612749,MIL,26.0,21,21,0.631,199,277,0.718,0.718,0.631,199,277,0.718,0.0,0,0,
1629028,Deandre Ayton,1610612756,PHX,22.0,22,22,0.855,137,200,0.685,0.685,0.855,137,200,0.685,0.0,0,0,
201950,Jrue Holiday,1610612749,MIL,31.0,23,23,0.416,83,162,0.512,0.512,0.416,83,162,0.512,0.0,0,0,
203991,Clint Capela,1610612737,ATL,27.0,18,18,0.978,81,133,0.609,0.609,0.978,81,133,0.609,0.0,0,0,
202331,Paul George,1610612746,LAC,31.0,19,19,0.313,70,117,0.598,0.598,0.313,70,117,0.598,0.0,0,0,
201572,Brook Lopez,1610612749,MIL,33.0,23,22,0.535,85,116,0.733,0.733,0.535,85,116,0.733,0.0,0,0,
203999,Nikola Jokić,1610612743,DEN,26.0,10,10,0.509,71,116,0.612,0.612,0.509,71,116,0.612,0.0,0,0,
1626164,Devin Booker,1610612756,PHX,24.0,22,22,0.245,64,116,0.552,0.552,0.245,64,116,0.552,0.0,0,0,
1629027,Trae Young,1610612737,ATL,22.0,16,16,0.323,61,116,0.526,0.526,0.323,61,116,0.526,0.0,0,0,
203114,Khris Middleton,1610612749,MIL,29.0,23,23,0.237,61,107,0.57,0.57,0.237,61,107,0.57,0.0,0,0,
202699,Tobias Harris,1610612755,PHI,28.0,12,12,0.465,57,100,0.57,0.57,0.465,57,100,0.57,0.0,0,0,
1626166,Cameron Payne,1610612756,PHX,26.0,22,22,0.492,44,95,0.463,0.463,0.492,44,95,0.463,0.0,0,0,
1627732,Ben Simmons,1610612755,PHI,24.0,12,12,0.958,58,91,0.637,0.637,0.958,58,91,0.637,0.0,0,0,
202695,Kawhi Leonard,1610612746,LAC,30.0,11,11,0.404,60,86,0.698,0.698,0.404,60,86,0.698,0.0,0,0,
1628381,John Collins,1610612737,ATL,23.0,18,17,0.467,57,85,0.671,0.671,0.467,57,85,0.671,0.0,0,0,
1628378,Donovan Mitchell,1610612762,UTA,24.0,10,10,0.362,41,85,0.482,0.482,0.362,41,85,0.482,0.0,0,0,
203497,Rudy Gobert,1610612762,UTA,29.0,11,11,0.988,60,80,0.75,0.75,0.988,60,80,0.75,0.0,0,0,
202704,Reggie Jackson,1610612746,LAC,31.0,19,19,0.29,44,73,0.603,0.603,0.29,44,73,0.603,0.0,0,0,
1626171,Bobby Portis,1610612749,MIL,26.0,20,20,0.483,41,73,0.562,0.562,0.483,41,73,0.562,0.0,0,0,
201142,Kevin Durant,1610612751,BKN,32.0,12,12,0.234,40,66,0.606,0.606,0.234,40,66,0.606,0.0,0,0,
203954,Joel Embiid,1610612755,PHI,27.0,11,11,0.33,42,65,0.646,0.646,0.33,42,65,0.646,0.0,0,0,
1628969,Mikal Bridges,1610612756,PHX,24.0,22,20,0.332,41,63,0.651,0.651,0.332,41,63,0.651,0.0,0,0,
203932,Aaron Gordon,1610612743,DEN,25.0,10,10,0.616,29,61,0.475,0.475,0.616,29,61,0.475,0.0,0,0,
1628971,Bruce Brown,1610612751,BKN,24.0,12,12,0.759,34,60,0.567,0.567,0.759,34,60,0.567,0.0,0,0,
1629630,Ja Morant,1610612763,MEM,21.0,5,5,0.531,34,60,0.567,0.567,0.531,34,60,0.567,0.0,0,0,
1629029,Luka Dončić,1610612742,DAL,22.0,7,7,0.309,34,60,0.567,0.567,0.309,34,60,0.567,0.0,0,0,
202681,Kyrie Irving,1610612751,BKN,29.0,9,9,0.35,31,57,0.544,0.544,0.35,31,57,0.544,0.0,0,0,
1627826,Ivica Zubac,1610612746,LAC,24.0,17,14,0.982,34,56,0.607,0.607,0.982,34,56,0.607,0.0,0,0,
203078,Bradley Beal,1610612764,WAS,28.0,5,5,0.455,27,56,0.482,0.482,0.455,27,56,0.482,0.0,0,0,
203992,Bogdan Bogdanović,1610612737,ATL,28.0,18,17,0.205,29,51,0.569,0.569,0.205,29,51,0.569,0.0,0,0,
1629611,Terance Mann,1610612746,LAC,24.0,19,14,0.481,35,50,0.7,0.7,0.481,35,50,0.7,0.0,0,0,
2544,LeBron James,1610612747,LAL,36.0,6,6,0.439,32,50,0.64,0.64,0.439,32,50,0.64,0.0,0,0,
203994,Jusuf Nurkić,1610612757,POR,26.0,6,6,0.891,29,49,0.592,0.592,0.891,29,49,0.592,0.0,0,0,
1628415,Dillon Brooks,1610612763,MEM,25.0,5,5,0.495,28,48,0.583,0.583,0.495,28,48,0.583,0.0,0,0,
101108,Chris Paul,1610612756,PHX,36.0,20,18,0.157,31,47,0.66,0.66,0.157,31,47,0.66,0.0,0,0,
201933,Blake Griffin,1610612751,BKN,32.0,12,11,0.544,28,43,0.651,0.651,0.544,28,43,0.651,0.0,0,0,
1628420,Monté Morris,1610612743,DEN,26.0,10,10,0.371,22,43,0.512,0.512,0.371,22,43,0.512,0.0,0,0,
202685,Jonas Valančiūnas,1610612763,MEM,29.0,5,5,0.724,27,42,0.643,0.643,0.724,27,42,0.643,0.0,0,0,
1628369,Jayson Tatum,1610612738,BOS,23.0,5,5,0.369,19,41,0.463,0.463,0.369,19,41,0.463,0.0,0,0,
203903,Jordan Clarkson,1610612762,UTA,29.0,11,11,0.248,16,41,0.39,0.39,0.248,16,41,0.39,0.0,0,0,
203081,Damian Lillard,1610612757,POR,30.0,6,5,0.299,25,40,0.625,0.625,0.299,25,40,0.625,0.0,0,0,
1626181,Norman Powell,1610612757,POR,28.0,6,6,0.487,24,37,0.649,0.649,0.487,24,37,0.649,0.0,0,0,
201565,Derrick Rose,1610612752,NYK,32.0,5,5,0.44,20,37,0.541,0.541,0.44,20,37,0.541,0.0,0,0,
1626246,Boban Marjanović,1610612742,DAL,32.0,4,4,0.949,19,37,0.514,0.514,0.949,19,37,0.514,0.0,0,0,
200782,P.J. Tucker,1610612749,MIL,36.0,23,17,0.378,18,37,0.486,0.486,0.378,18,37,0.486,0.0,0,0,
202711,Bojan Bogdanović,1610612762,UTA,32.0,11,10,0.272,16,37,0.432,0.432,0.272,16,37,0.432,0.0,0,0,
1628989,Kevin Huerter,1610612737,ATL,22.0,18,14,0.2,19,36,0.528,0.528,0.2,19,36,0.528,0.0,0,0,
201935,James Harden,1610612751,BKN,31.0,9,7,0.324,23,35,0.657,0.657,0.324,23,35,0.657,0.0,0,0,
1629628,RJ Barrett,1610612752,NYK,21.0,5,5,0.522,17,35,0.486,0.486,0.522,17,35,0.486,0.0,0,0,
202694,Marcus Morris Sr.,1610612746,LAC,31.0,19,15,0.175,16,35,0.457,0.457,0.175,16,35,0.457,0.0,0,0,
202684,Tristan Thompson,1610612738,BOS,30.0,5,5,1.0,20,34,0.588,0.588,1.0,20,34,0.588,0.0,0,0,
203468,CJ McCollum,1610612757,POR,29.0,6,6,0.298,18,34,0.529,0.529,0.298,18,34,0.529,0.0,0,0,
203925,Joe Harris,1610612751,BKN,29.0,12,12,0.276,15,34,0.441,0.441,0.276,15,34,0.441,0.0,0,0,
201587,Nicolas Batum,1610612746,LAC,32.0,19,16,0.303,23,33,0.697,0.697,0.303,23,33,0.697,0.0,0,0,
1629008,Michael Porter Jr.,1610612743,DEN,23.0,10,8,0.244,22,33,0.667,0.667,0.244,22,33,0.667,0.0,0,0,
203083,Andre Drummond,1610612747,LAL,27.0,5,5,1.0,19,32,0.594,0.594,1.0,19,32,0.594,0.0,0,0,
1630178,Tyrese Maxey,1610612755,PHI,20.0,12,8,0.485,17,32,0.531,0.531,0.485,17,32,0.531,0.0,0,0,
1628470,Torrey Craig,1610612756,PHX,30.0,22,16,0.427,16,32,0.5,0.5,0.427,16,32,0.5,0.0,0,0,
202326,DeMarcus Cousins,1610612746,LAC,30.0,7,6,0.762,15,32,0.469,0.469,0.762,15,32,0.469,0.0,0,0,
201566,Russell Westbrook,1610612764,WAS,32.0,5,5,0.381,11,32,0.344,0.344,0.381,11,32,0.344,0.0,0,0,
1628389,Bam Adebayo,1610612748,MIA,23.0,4,4,0.544,15,31,0.484,0.484,0.544,15,31,0.484,0.0,0,0,
201568,Danilo Gallinari,1610612737,ATL,32.0,18,16,0.172,18,30,0.6,0.6,0.172,18,30,0.6,0.0,0,0,
202710,Jimmy Butler III,1610612748,MIA,31.0,4,4,0.469,8,30,0.267,0.267,0.469,8,30,0.267,0.0,0,0,
203471,Dennis Schröder,1610612747,LAL,27.0,6,6,0.414,16,29,0.552,0.552,0.414,16,29,0.552,0.0,0,0,
2730,Dwight Howard,1610612755,PHI,35.0,12,12,0.967,16,29,0.552,0.552,0.967,16,29,0.552,0.0,0,0,
1629651,Nic Claxton,1610612751,BKN,22.0,12,8,1.0,14,29,0.483,0.483,1.0,14,29,0.483,0.0,0,0,
203076,Anthony Davis,1610612747,LAL,28.0,5,4,0.452,19,28,0.679,0.679,0.452,19,28,0.679,0.0,0,0,
201976,Patrick Beverley,1610612746,LAC,32.0,17,14,0.412,15,28,0.536,0.536,0.412,15,28,0.536,0.0,0,0,
203944,Julius Randle,1610612752,NYK,26.0,5,5,0.298,12,28,0.429,0.429,0.298,12,28,0.429,0.0,0,0,
