season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612748,22300068,2023-10-25,DET,MIA,1610612765,1,103,102,W,1
2023-24,1610612748,22300080,2023-10-27,MIA,BOS,1610612738,2,111,119,L,-8
2023-24,1610612748,22300093,2023-10-28,MIA,MIN,1610612750,3,90,106,L,-16
2023-24,1610612748,22300107,2023-10-30,MIA,MIL,1610612749,4,114,122,L,-8
2023-24,1610612748,22300119,2023-11-01,BKN,MIA,1610612751,5,105,109,L,-4
2023-24,1610612748,22300003,2023-11-03,WAS,MIA,1610612764,6,121,114,W,7
2023-24,1610612748,22300150,2023-11-06,LAL,MIA,1610612747,7,108,107,W,1
2023-24,1610612748,22300164,2023-11-08,MIA,MEM,1610612763,8,108,102,W,6
2023-24,1610612748,22300175,2023-11-11,MIA,ATL,1610612737,9,117,109,W,8
2023-24,1610612748,22300184,2023-11-12,MIA,SAS,1610612759,10,118,113,W,5
2023-24,1610612748,22300017,2023-11-14,MIA,CHA,1610612766,11,111,105,W,6
2023-24,1610612748,22300200,2023-11-16,BKN,MIA,1610612751,12,122,115,W,7
2023-24,1610612748,22300204,2023-11-18,MIA,CHI,1610612741,13,97,102,L,-5
2023-24,1610612748,22300220,2023-11-20,MIA,CHI,1610612741,14,118,100,W,18
2023-24,1610612748,22300229,2023-11-22,MIA,CLE,1610612739,15,129,96,W,33
2023-24,1610612748,22300045,2023-11-24,MIA,NYK,1610612752,16,98,100,L,-2
2023-24,1610612748,22300240,2023-11-25,MIA,BKN,1610612751,17,97,112,L,-15
2023-24,1610612748,22300056,2023-11-28,MIL,MIA,1610612749,18,124,131,L,-7
2023-24,1610612748,22300267,2023-11-30,IND,MIA,1610612754,19,142,132,W,10
2023-24,1610612748,22300284,2023-12-02,IND,MIA,1610612754,20,129,144,L,-15
2023-24,1610612748,22301207,2023-12-06,MIA,TOR,1610612761,21,112,103,W,9
2023-24,1610612748,22301220,2023-12-08,CLE,MIA,1610612739,22,99,111,L,-12
2023-24,1610612748,22300292,2023-12-11,MIA,CHA,1610612766,23,116,114,W,2
2023-24,1610612748,22300312,2023-12-13,CHA,MIA,1610612766,24,115,104,W,11
2023-24,1610612748,22300320,2023-12-14,CHI,MIA,1610612741,25,116,124,L,-8
2023-24,1610612748,22300337,2023-12-16,CHI,MIA,1610612741,26,118,116,W,2
