player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
201942,DeMar DeRozan,1610612758,SAC,35.0,77,77,0.58,358,759,0.472,0.484,0.525,339,687,0.493,0.055,19,72,0.264
203897,Zach LaVine,1610612758,SAC,30.0,74,74,0.446,232,545,0.426,0.554,0.184,92,225,0.409,0.262,140,320,0.438
1628370,Malik Monk,1610612758,SAC,27.0,65,65,0.342,121,321,0.377,0.453,0.158,72,148,0.486,0.184,49,173,0.283
1631099,Keegan Murray,1610612758,SAC,24.0,76,62,0.173,49,142,0.345,0.377,0.121,40,99,0.404,0.052,9,43,0.209
1631165,Keon Ellis,1610612758,SAC,25.0,80,49,0.2,35,93,0.376,0.495,0.082,13,38,0.342,0.119,22,55,0.4
1631222,Jake LaRavia,1610612758,SAC,23.0,66,29,0.131,15,44,0.341,0.455,0.047,5,16,0.313,0.083,10,28,0.357
1642269,Devin Carter,1610612758,SAC,23.0,36,21,0.283,7,36,0.194,0.25,0.094,3,12,0.25,0.189,4,24,0.167
1628365,Markelle Fultz,1610612758,SAC,27.0,21,14,0.463,12,31,0.387,0.387,0.448,12,30,0.4,0.015,0,1,0.0
202685,Jonas Valančiūnas,1610612758,SAC,33.0,81,25,0.046,9,29,0.31,0.31,0.046,9,29,0.31,0.0,0,0,
1627734,Domantas Sabonis,1610612758,SAC,29.0,70,20,0.031,11,28,0.393,0.429,0.029,9,26,0.346,0.002,2,2,1.0
1626168,Trey Lyles,1610612758,SAC,29.0,69,18,0.056,4,21,0.19,0.214,0.019,3,7,0.429,0.037,1,14,0.071
203926,Doug McDermott,1610612758,SAC,33.0,42,10,0.111,5,13,0.385,0.5,0.043,2,5,0.4,0.068,3,8,0.375
1642384,Isaiah Crawford,1610612758,SAC,23.0,15,2,0.273,2,3,0.667,0.833,0.182,1,2,0.5,0.091,1,1,1.0
1630222,Mason Jones,1610612758,SAC,26.0,10,3,0.167,2,3,0.667,0.667,0.111,2,2,1.0,0.056,0,1,0.0
203109,Jae Crowder,1610612758,SAC,34.0,9,2,0.091,0,2,0.0,0.0,0.045,0,1,0.0,0.045,0,1,0.0
1642403,Isaac Jones,1610612758,SAC,24.0,40,1,0.012,0,1,0.0,0.0,0.012,0,1,0.0,0.0,0,0,
1629056,Terence Davis,1610612758,SAC,28.0,1,1,0.5,0,1,0.0,0.0,0.5,0,1,0.0,0.0,0,0,
