TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,43,39,0.524,49.1,16.5,13.7,12.3,43.3,17.6,13.4,13.0,39.7,1,11,11,11,4,17,12,21,20,23,19,11,1
1610612738,Boston Celtics,82,53,29,0.646,49.4,16.8,11.4,12.7,42.8,15.6,14.3,12.5,44.3,1,4,4,4,25,15,26,18,24,6,29,9,15
1610612751,Brooklyn Nets,82,20,62,0.244,47.2,14.7,11.3,13.7,45.0,18.8,14.0,13.7,44.1,1,30,30,30,25,28,28,13,13,30,28,17,13
1610612766,Charlotte Hornets,82,36,46,0.439,50.0,15.4,12.2,9.7,41.2,13.5,11.8,13.3,41.8,1,20,20,20,10,23,20,28,27,2,3,13,4
1610612741,Chicago Bulls,82,41,41,0.5,50.0,16.2,15.7,14.3,44.8,16.0,12.3,14.2,46.8,1,15,15,15,18,18,1,11,15,12,7,19,23
1610612739,Cleveland Cavaliers,82,51,31,0.622,49.6,15.0,11.8,13.2,40.4,17.0,14.0,13.6,45.5,1,5,5,5,4,25,22,15,29,20,27,16,20
1610612742,Dallas Mavericks,82,33,49,0.402,51.6,16.8,10.5,8.3,35.1,15.0,12.4,14.6,42.3,1,22,22,22,18,14,30,30,30,4,9,24,6
1610612743,Denver Nuggets,82,40,42,0.488,48.4,14.1,15.1,14.2,50.0,18.0,12.3,14.4,47.6,1,18,18,18,25,30,4,12,3,26,5,22,25
1610612765,Detroit Pistons,82,37,45,0.451,50.2,15.4,14.2,12.5,44.8,13.2,10.5,11.1,42.8,1,19,19,19,13,22,7,20,14,1,1,3,8
1610612744,Golden State Warriors,82,67,15,0.817,47.8,19.2,12.5,22.4,46.2,16.6,13.8,14.3,45.0,1,1,1,1,18,1,19,1,10,15,24,20,18
1610612745,Houston Rockets,82,55,27,0.671,47.7,18.5,14.1,16.5,46.2,17.3,13.7,14.1,48.5,1,3,3,3,18,2,9,4,9,22,22,18,30
1610612754,Indiana Pacers,82,42,40,0.512,49.7,17.1,11.7,10.9,43.0,16.6,13.3,10.9,40.8,1,13,13,13,7,12,23,26,22,17,14,2,3
1610612746,LA Clippers,82,51,31,0.622,49.6,15.7,11.7,14.3,41.1,15.7,13.1,14.7,44.0,1,5,5,5,25,21,24,10,28,9,13,25,12
1610612747,Los Angeles Lakers,82,26,56,0.317,48.4,17.5,13.6,15.3,48.1,18.1,13.3,16.3,47.8,1,28,28,28,30,7,13,6,4,28,17,30,26
1610612763,Memphis Grizzlies,82,43,39,0.524,51.7,17.2,13.9,10.9,43.1,15.8,12.3,15.6,40.2,1,11,11,11,2,11,11,27,21,10,4,28,2
1610612748,Miami Heat,82,41,41,0.5,50.2,16.6,14.1,11.6,47.0,14.5,13.4,10.7,46.3,1,15,15,15,18,16,8,22,6,3,18,1,22
1610612749,Milwaukee Bucks,82,42,40,0.512,50.5,18.1,11.6,14.4,50.9,17.0,13.3,12.3,45.7,1,13,13,13,18,3,25,8,1,19,15,8,21
