close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,23,23,0.373,43,122,0.352,0.376,-0.023
1630169,Tyrese Haliburton,1610612754,IND,G,25.0,22,21,0.42,42,118,0.356,0.385,-0.029
1626167,Myles Turner,1610612754,IND,C-F,29.0,23,23,0.276,33,94,0.351,0.374,-0.023
1627783,Pascal Siakam,1610612754,IND,F,31.0,23,23,0.269,26,82,0.317,0.368,-0.051
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,23,23,0.3,27,76,0.355,0.378,-0.023
1630167,Obi Toppin,1610612754,IND,F,27.0,23,22,0.473,25,70,0.357,0.374,-0.017
204456,T.J. McConnell,1610612754,IND,G,33.0,23,21,0.513,17,58,0.293,0.379,-0.086
1641767,Ben Sheppard,1610612754,IND,G,23.0,21,17,0.365,13,38,0.342,0.378,-0.036
1631097,Bennedict Mathurin,1610612754,IND,G-F,23.0,20,15,0.26,12,33,0.364,0.378,-0.014
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,18,11,0.383,7,31,0.226,0.381,-0.156
1641716,Jarace Walker,1610612754,IND,F,21.0,9,6,0.455,8,15,0.533,0.356,0.177
1628396,Tony Bradley,1610612754,IND,C-F,27.0,9,7,0.414,3,12,0.25,0.382,-0.132
1642277,Johnny Furphy,1610612754,IND,G,20.0,7,5,0.412,2,7,0.286,0.348,-0.062
201949,James Johnson,1610612754,IND,F,38.0,3,3,0.364,2,4,0.5,0.388,0.112
