player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
201148,Brandan Wright,Brandan,1610612745,HOU,30.0,6,1,5,0.167,11.153333333333334,0,0,0,0,4,6,2,4,1,1,3,0,9.6,317,354,162,396,325,233,236,179,300,143,175,118,76,130,247,171,332,301
101108,Chris Paul,Chris,1610612745,HOU,33.0,21,17,4,0.81,55.19833333333333,6,2,0,16,11,12,4,44,0,1,8,19,95.0,182,70,141,31,180,79,171,179,73,223,241,176,260,228,247,293,38,73
203991,Clint Capela,Clint,1610612745,HOU,24.0,26,20,6,0.769,64.035,3,8,2,16,10,13,6,52,1,1,9,10,56.7,136,41,183,35,166,136,51,102,73,214,246,228,280,130,247,316,90,144
201569,Eric Gordon,Eric,1610612745,HOU,29.0,24,15,9,0.625,78.01166666666667,3,2,3,0,8,15,6,76,2,0,7,4,32.3,151,95,236,90,133,136,171,83,300,196,264,228,346,71,1,272,176,204
101123,Gerald Green,Gerald,1610612745,HOU,32.0,7,7,0,1.0,17.555,0,0,0,2,3,5,2,18,1,0,2,1,15.4,307,233,1,1,290,233,236,179,231,122,162,118,169,130,1,130,272,269
201935,James Harden,James,1610612745,HOU,28.0,32,23,9,0.719,91.75166666666668,22,10,4,32,13,18,6,84,3,8,9,29,161.5,76,20,236,41,107,6,37,64,33,244,283,228,362,44,441,316,14,21
2207,Joe Johnson,Joe,1610612745,HOU,37.0,14,9,5,0.643,28.216666666666665,0,0,0,0,9,11,5,16,0,1,0,4,18.5,245,182,162,79,250,233,236,179,300,203,234,205,160,228,247,1,176,253
201601,Luc Mbah a Moute,Luc,1610612745,HOU,31.0,13,11,2,0.846,16.378333333333334,0,2,0,2,3,2,0,12,0,0,0,2,10.6,253,152,75,28,295,233,171,179,231,122,89,1,139,228,1,1,232,298
2403,Nene,ene,1610612745,HOU,35.0,4,1,3,0.25,0.38,0,0,0,0,0,0,0,0,0,0,1,0,0.0,348,354,114,381,427,233,236,179,300,1,1,1,1,228,1,78,332,403
200782,P.J. Tucker,P.J.,1610612745,HOU,33.0,33,23,10,0.697,76.97166666666666,2,8,0,12,10,16,6,72,2,1,8,4,58.8,73,20,254,54,134,164,51,179,101,214,269,228,342,71,247,293,176,137
201583,Ryan Anderson,Ryan,1610612745,HOU,30.0,11,5,6,0.455,20.90833333333333,0,0,0,0,3,2,2,18,1,0,6,3,12.3,264,268,183,264,281,233,236,179,300,122,89,118,169,130,1,253,201,289
204028,Tarik Black,Tarik,1610612745,HOU,26.0,5,3,2,0.6,12.433333333333334,0,0,0,4,3,5,2,20,2,0,3,1,18.4,335,305,75,104,315,233,236,179,195,122,162,118,185,71,1,171,272,254
1627817,Tim Quarterman,Tim,1610612745,HOU,23.0,1,1,0,1.0,1.1983333333333333,0,0,0,0,0,0,0,0,0,0,0,1,2.0,407,354,1,1,407,233,236,179,300,1,1,1,1,228,1,1,272,371
2772,Trevor Ariza,Trevor,1610612745,HOU,33.0,29,19,10,0.655,91.935,11,10,5,2,16,20,6,82,0,0,8,4,61.5,106,53,254,72,106,31,37,51,231,268,300,228,356,228,1,293,176,127
1627753,Zhou Qi,hou Qi,1610612745,HOU,22.0,1,1,0,1.0,1.1983333333333333,1,0,0,0,0,0,0,0,1,0,0,1,4.0,407,354,1,1,407,218,236,179,300,1,1,1,1,130,1,1,272,349
