GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,1627293,Alex Stepheson,Alex,1610612763,MEM,28.0,1,0,1,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,424,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,2757,Beno Udrih,Beno,1610612763,MEM,33.0,8,6,2,0.75,19.985,0.0,7.2,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,4.8,4.8,7.2,0.0,0.0,0.0,0.0,2.4,4.8,0.0,28.8,16.6,1,0,12.0,296,235,329,44,285,342,320,342,209,231,209,299,312,299,270,248,306,45,282,237,200,206,359,174,359,60,360,125,13,383
Players,2365,Chris Andersen,Chris,1610612763,MEM,37.0,7,4,3,0.571,8.763333333333334,5.5,5.5,1.0,0.0,0.0,0.0,21.9,27.4,0.8,0.0,27.4,27.4,0.0,0.0,0.0,5.5,0.0,0.0,21.9,32.9,27.4,82.2,0,0,71.2,301,270,311,127,335,189,351,1,209,275,209,8,8,144,270,3,8,287,282,237,15,206,375,4,53,63,9,190,13,17
Players,203210,JaMychal Green,JaMychal,1610612763,MEM,26.0,16,8,8,0.5,23.45833333333333,12.3,16.4,0.75,2.0,2.0,1.0,4.1,4.1,1.0,6.1,2.0,8.2,0.0,2.0,2.0,2.0,0.0,8.2,2.0,30.7,22.5,50.7,4,0,49.1,222,195,215,188,266,39,148,33,102,236,1,202,248,1,37,340,207,287,151,69,77,206,107,286,62,77,97,80,13,85
Players,1626185,Jarell Martin,Jarell,1610612763,MEM,22.0,5,2,3,0.4,3.591666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,13.4,0.0,0.0,13.4,0.0,0.0,-106.9,60.1,0,0,40.1,329,326,311,291,380,342,379,342,209,275,209,299,312,299,270,356,370,8,282,4,200,206,32,326,359,413,49,190,13,150
Players,200770,Jordan Farmar,Jordan,1610612763,MEM,29.0,4,1,3,0.25,13.66,3.5,21.1,0.167,3.5,14.1,0.25,14.1,14.1,1.0,0.0,10.5,10.5,0.0,3.5,0.0,0.0,3.5,7.0,7.0,24.6,-42.2,33.7,0,0,38.7,339,362,311,380,302,267,87,324,43,18,140,31,53,1,270,64,133,287,73,237,200,25,138,96,104,377,231,190,13,166
Players,202362,Lance Stephenson,Lance,1610612763,MEM,25.0,20,5,15,0.25,45.36,7.4,14.8,0.5,1.1,2.1,0.5,1.1,4.2,0.25,3.2,6.3,9.5,1.1,3.2,1.1,1.1,2.1,1.1,4.2,16.9,-13.8,33.1,1,0,32.8,196,252,114,380,204,123,170,98,163,234,30,290,245,297,116,179,166,263,92,164,133,62,373,198,187,297,236,125,13,218
Players,201188,Marc Gasol,Marc,1610612763,MEM,31.0,27,19,8,0.704,105.41,10.0,20.9,0.478,0.0,0.0,0.0,10.5,15.9,0.657,3.2,5.5,8.7,2.3,0.5,0.5,0.9,0.9,4.6,9.6,30.5,23.7,47.9,5,0,44.2,131,64,215,56,97,67,89,127,209,275,209,56,42,232,115,221,188,184,279,224,142,142,273,49,65,71,109,70,13,116
Players,2440,Matt Barnes,Matt,1610612763,MEM,36.0,36,20,16,0.556,105.13166666666666,4.1,11.4,0.36,3.2,7.8,0.412,9.1,10.0,0.909,1.8,9.6,11.4,4.6,2.7,1.8,0.9,0.5,6.4,5.9,20.5,10.0,46.6,5,1,45.2,59,45,97,142,98,241,234,235,52,98,66,76,104,80,169,79,109,85,112,80,141,191,168,127,156,135,120,70,6,109
Players,201144,Mike Conley,Mike,1610612763,MEM,28.0,30,19,11,0.633,115.50166666666668,6.2,23.7,0.263,1.7,6.2,0.267,7.5,11.2,0.667,1.2,3.7,5.0,7.9,2.5,1.2,0.8,2.9,6.2,5.8,21.6,18.7,43.2,3,0,40.3,107,64,174,91,82,159,57,297,126,134,135,97,82,211,204,294,295,40,120,144,148,35,174,130,145,100,149,93,13,145
