group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1627741,Buddy Hield,Buddy,1610612754,IND,29.0,39,12,27,0.308,3.3,0.2,0.1,0.1,0.3,1.1,0.9,0.4,3.8,0.1,0.1,0.3,0.5,2.9,5,113,496,408,135,120,204,108,242,389,300,310,36,154,418,289,66,125
Players,1630537,Chris Duarte,Chris,1610612754,IND,25.0,19,7,12,0.368,3.5,0.2,0.2,0.1,0.2,1.3,0.9,0.4,2.2,0.1,0.1,0.3,0.2,2.0,184,211,365,361,104,131,168,105,264,431,305,278,247,152,419,231,257,222
Players,1630613,Duane Washington Jr.,Duane,1610612754,IND,22.0,18,2,16,0.111,1.2,0.0,0.0,0.0,0.0,0.3,0.3,0.2,1.9,0.0,0.0,0.1,0.1,0.3,193,339,438,443,418,241,245,158,317,113,129,211,315,199,1,112,297,421
Players,1629048,Goga Bitadze,Goga,1610612754,IND,22.0,11,1,10,0.091,1.2,0.5,0.2,0.0,0.4,0.0,0.5,0.4,1.8,0.0,0.0,0.5,0.4,0.8,254,375,322,446,423,33,147,158,200,1,159,275,323,199,1,397,131,385
Players,1630543,Isaiah Jackson,Isaiah,1610612754,IND,20.0,7,3,4,0.429,3.1,0.1,0.6,0.3,0.9,0.0,0.6,0.0,2.0,0.1,0.0,0.7,0.6,3.8,305,304,177,305,165,169,18,30,76,1,182,1,261,60,1,469,60,67
Players,1630188,Jalen Smith,Jalen,1610612754,IND,22.0,14,4,10,0.286,2.7,0.0,0.1,0.1,0.6,0.6,0.6,0.6,3.9,0.1,0.0,0.4,0.2,1.3,224,275,322,412,238,241,174,83,129,185,198,390,34,120,1,326,206,322
Players,1626147,Justin Anderson,Justin,1610612754,IND,28.0,3,0,3,0.0,2.1,0.0,0.0,0.0,0.0,0.7,1.0,1.3,2.7,0.0,0.3,0.3,0.0,0.0,383,448,139,448,323,241,245,158,317,214,334,485,164,199,490,289,344,438
Players,1626208,Keifer Sykes,Keifer,1610612754,IND,28.0,5,1,4,0.2,2.6,0.0,0.0,0.0,0.4,0.4,0.4,0.4,2.8,0.0,0.0,0.2,0.2,1.2,343,375,177,429,249,241,245,158,176,131,145,295,140,199,1,165,212,333
Players,202362,Lance Stephenson,Lance,1610612754,IND,31.0,7,1,6,0.143,4.1,0.0,0.4,0.0,0.0,0.9,1.0,1.1,6.0,0.0,0.0,0.6,0.1,3.0,305,375,239,440,41,241,31,158,317,292,334,483,4,199,1,449,269,119
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,29.0,17,5,12,0.294,4.9,0.5,0.3,0.1,1.5,0.6,1.9,0.5,3.9,0.1,0.1,0.3,0.6,6.0,202,247,365,411,10,31,79,98,13,211,480,374,31,74,430,265,44,12
Players,1626167,Myles Turner,Myles,1610612754,IND,26.0,19,4,15,0.211,2.8,0.1,0.1,0.2,0.2,0.7,1.1,0.3,2.3,0.1,0.1,0.3,0.0,1.4,184,275,420,428,228,193,200,78,264,228,389,229,230,152,343,231,344,308
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,24.0,26,7,19,0.269,3.0,0.1,0.2,0.1,0.3,1.2,0.7,0.5,3.2,0.2,0.1,0.4,0.3,2.7,101,211,476,418,191,187,169,99,221,411,227,341,71,42,429,379,137,144
Players,201937,Ricky Rubio,Ricky,1610612754,IND,31.0,13,5,8,0.385,3.1,0.0,0.2,0.0,0.3,1.2,0.9,0.7,2.8,0.1,0.0,0.6,0.7,2.2,235,247,282,349,175,241,169,158,221,393,314,428,151,110,1,459,39,190
Players,204456,T.J. McConnell,T.J.,1610612754,IND,30.0,11,3,8,0.273,3.1,0.2,0.0,0.0,0.4,1.4,0.6,0.6,2.4,0.0,0.0,0.0,0.3,2.1,254,304,282,415,178,146,245,158,200,441,195,408,224,199,1,1,176,207
Players,1630678,Terry Taylor,Terry,1610612754,IND,22.0,8,3,5,0.375,2.0,0.5,0.3,0.0,1.0,0.9,0.6,0.5,2.8,0.0,0.0,0.5,0.4,2.6,293,304,211,356,342,22,102,158,52,296,193,353,152,199,1,415,127,151
Players,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,22.0,36,12,24,0.333,3.7,0.1,0.3,0.2,0.2,1.2,1.0,0.5,4.6,0.1,0.1,0.2,0.2,3.1,17,113,491,378,72,229,70,61,256,404,331,373,13,101,391,192,233,108
