group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1627741,Buddy Hield,Buddy,1610612754,IND,29.0,39,12,27,0.308,3.3,0.385,0.615,0.19,0.032,0.381,0.063,0.429,0.143,0.159,0.167,0.833,1.0,0.0,0.643,0.357,14,52,0.269,5,113,496,408,135,307,112,308,136,131,123,43,141,292,257,65,1,98,190,173,81,30,321
Players,1630537,Chris Duarte,Chris,1610612754,IND,25.0,19,7,12,0.368,3.5,0.452,0.548,0.32,0.16,0.6,0.08,0.08,0.16,0.16,0.25,0.75,0.6,0.4,0.444,0.556,9,31,0.29,184,211,365,361,104,283,135,259,56,51,112,294,129,290,230,85,199,51,254,108,119,88,307
Players,1630613,Duane Washington Jr.,Duane,1610612754,IND,22.0,18,2,16,0.111,1.2,0.143,0.857,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,7,0.143,193,339,438,443,418,369,46,326,141,51,158,57,241,317,279,250,1,98,1,267,299,240,356
Players,1629048,Goga Bitadze,Goga,1610612754,IND,22.0,11,1,10,0.091,1.2,0.667,0.333,0.8,0.0,0.0,0.0,0.2,1.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,2,3,0.667,254,375,322,446,423,169,238,52,141,252,158,207,1,48,149,152,232,98,222,116,256,311,59
Players,1630543,Isaiah Jackson,Isaiah,1610612754,IND,20.0,7,3,4,0.429,3.1,1.0,0.0,0.667,0.0,0.0,0.222,0.333,0.111,0.667,0.667,0.333,0.0,0.0,0.667,0.333,3,5,0.6,305,304,177,305,165,1,333,80,141,252,37,85,180,68,114,195,232,98,174,176,228,271,79
Players,1630188,Jalen Smith,Jalen,1610612754,IND,22.0,14,4,10,0.286,2.7,0.636,0.364,0.727,0.0,0.273,0.182,0.0,0.0,0.727,0.75,0.25,1.0,0.0,0.8,0.2,5,11,0.455,224,275,322,412,238,191,226,72,141,165,47,305,241,60,95,217,1,98,123,228,175,194,167
Players,1626147,Justin Anderson,Justin,1610612754,IND,28.0,3,0,3,0.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,383,448,139,448,323,1,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364
Players,1626208,Keifer Sykes,Keifer,1610612754,IND,28.0,5,1,4,0.2,2.6,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,4,0.5,343,375,177,429,249,244,153,213,141,51,158,305,241,170,279,1,1,98,222,116,256,290,116
Players,202362,Lance Stephenson,Lance,1610612754,IND,31.0,7,1,6,0.143,4.1,0.455,0.545,0.0,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,11,0.182,305,375,239,440,41,281,137,326,141,23,158,261,241,317,279,250,232,1,334,1,256,194,347
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,29.0,17,5,12,0.294,4.9,0.68,0.32,0.533,0.1,0.25,0.033,0.217,0.133,0.433,0.25,0.75,0.2,0.8,0.238,0.762,21,50,0.42,202,247,365,411,10,165,253,151,85,174,149,199,153,161,230,85,228,22,313,51,40,35,202
Players,1626167,Myles Turner,Myles,1610612754,IND,26.0,19,4,15,0.211,2.8,0.417,0.583,0.4,0.0,0.6,0.3,0.0,0.2,0.4,0.5,0.5,1.0,0.0,0.75,0.25,4,12,0.333,184,275,420,428,228,300,118,213,141,51,26,305,87,170,149,152,1,98,143,204,204,176,267
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,24.0,26,7,19,0.269,3.0,0.563,0.438,0.421,0.0,0.158,0.158,0.421,0.158,0.421,0.5,0.5,1.0,0.0,0.6,0.4,5,16,0.313,101,211,476,418,191,222,195,209,141,216,57,49,130,165,149,152,1,98,200,161,175,143,295
Players,201937,Ricky Rubio,Ricky,1610612754,IND,31.0,13,5,8,0.385,3.1,0.375,0.625,0.333,0.0,0.25,0.0,0.417,0.0,0.333,0.0,1.0,1.0,0.0,0.333,0.667,3,16,0.188,235,247,282,349,175,310,107,247,141,174,158,52,241,206,279,1,1,98,280,71,228,143,346
Players,204456,T.J. McConnell,T.J.,1610612754,IND,30.0,11,3,8,0.273,3.1,0.75,0.25,0.667,0.222,0.0,0.0,0.333,0.222,0.444,0.333,0.667,0.0,0.0,0.333,0.667,3,12,0.25,254,304,282,415,178,136,272,80,27,252,158,85,80,156,204,106,232,98,280,71,228,176,325
Players,1630678,Terry Taylor,Terry,1610612754,IND,22.0,8,3,5,0.375,2.0,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.4,0.8,0.75,0.25,0.0,0.0,0.75,0.25,4,5,0.8,293,304,211,356,342,1,333,52,141,252,158,207,32,48,95,217,232,98,143,204,204,271,41
Players,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,22.0,36,12,24,0.333,3.7,0.429,0.571,0.327,0.163,0.49,0.143,0.183,0.041,0.163,0.625,0.375,0.875,0.125,0.75,0.25,16,42,0.381,17,113,491,378,72,293,122,255,54,94,62,227,236,289,133,192,160,90,143,204,74,58,238
