player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,21.0,82,39,43,0.476,1912.6,127,162,73,522,677,507,447,1668,65,31,203,227,2008.4,1,118,474,290,120,113,38,162,63,424,401,356,369,40,369,491,55,82,MIA
1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,22.0,60,31,29,0.517,1153.5366666666666,103,106,65,258,374,341,267,992,42,26,123,101,986.5,232,187,312,242,250,152,95,190,176,272,296,242,252,80,339,335,189,242,MIA
203079,Dion Waiters,Dion,1610612748,MIA,27.0,44,20,24,0.455,1137.9033333333334,52,40,40,142,374,313,313,970,9,22,72,46,897.7,326,294,245,321,252,284,273,277,276,272,275,275,250,310,315,213,318,265,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,25.0,15,7,8,0.467,160.93666666666667,10,7,12,12,52,66,38,154,0,1,11,5,91.3,441,433,93,305,438,426,427,383,459,84,118,82,89,473,39,79,459,451,MIA
2548,Dwyane Wade,Dwyane,1610612748,MIA,37.0,72,35,37,0.486,1885.2266666666667,149,102,102,508,681,571,513,1694,38,34,118,158,2001.5,135,152,416,278,126,81,104,116,67,427,443,398,376,99,395,328,109,83,MIA
1629150,Emanuel Terry,Emanuel,1610612748,MIA,22.0,3,0,3,0.0,22.731666666666666,5,3,1,8,18,7,6,26,0,1,4,3,28.4,501,519,48,519,501,455,459,479,469,50,29,31,32,473,39,41,473,493,MIA
201609,Goran Dragic,Goran,1610612748,MIA,33.0,36,16,20,0.444,990.5166666666668,83,27,66,208,336,286,258,926,5,25,81,76,922.2,364,341,195,335,277,205,325,184,211,252,259,237,242,369,333,232,236,257,MIA
202355,Hassan Whiteside,Hassan,1610612748,MIA,30.0,72,33,39,0.458,1674.2266666666667,119,291,39,736,605,491,494,1490,136,50,192,226,2400.4,135,169,438,315,159,123,5,282,30,393,393,387,345,7,463,473,56,50,MIA
201949,James Johnson,James,1610612748,MIA,32.0,55,27,28,0.491,1163.8383333333334,57,25,22,214,396,317,325,1042,27,15,114,59,953.7,270,229,292,276,249,267,334,344,207,285,280,285,262,152,246,318,280,251,MIA
1626196,Josh Richardson,Josh,1610612748,MIA,25.0,73,35,38,0.479,2539.43,186,92,120,360,911,725,671,2182,34,63,200,252,2197.6,124,152,426,288,31,45,125,87,115,518,512,483,459,110,493,484,43,67,MIA
1626159,Justise Winslow,Justise,1610612748,MIA,23.0,66,30,36,0.455,1959.505,98,75,99,378,698,524,521,1692,19,43,177,128,1810.0,190,201,406,321,112,163,167,123,108,440,410,402,375,214,440,451,144,106,MIA
203482,Kelly Olynyk,Kelly,1610612748,MIA,28.0,79,39,40,0.494,1812.253333333333,114,87,53,266,649,521,470,1544,37,23,183,200,1603.0,56,118,454,270,137,135,134,236,172,408,408,374,353,102,318,461,74,138,MIA
201583,Ryan Anderson,Ryan,1610612748,MIA,31.0,25,7,18,0.28,321.2916666666667,11,8,7,14,138,78,124,344,1,7,25,21,157.3,403,433,168,452,398,417,419,428,449,152,125,156,137,447,156,111,389,424,MIA
2617,Udonis Haslem,Udonis,1610612748,MIA,39.0,10,8,2,0.8,74.5,2,6,0,12,17,24,25,66,0,1,9,7,57.4,463,424,39,18,469,475,435,481,459,49,60,65,56,473,39,69,446,467,MIA
1628999,Yante Maten,Yante,1610612748,MIA,22.0,2,1,1,0.5,13.033333333333331,2,0,2,2,2,8,3,14,0,0,0,1,8.6,511,499,9,251,511,475,487,461,503,14,32,24,24,473,1,1,494,511,MIA
