close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1626179,Terry Rozier,1610612766,CHA,G,26.0,62,62,0.48,2.15,5.89,0.364,0.373,-0.008
1628970,Miles Bridges,1610612766,CHA,F,22.0,64,64,0.441,2.05,5.77,0.355,0.372,-0.016
1628984,Devonte' Graham,1610612766,CHA,G,25.0,62,62,0.474,2.15,5.52,0.389,0.368,0.021
1629023,P.J. Washington,1610612766,CHA,F,21.0,57,57,0.399,1.81,5.35,0.338,0.357,-0.019
203469,Cody Zeller,1610612766,CHA,F-C,27.0,57,57,0.329,1.6,4.04,0.396,0.37,0.026
1628998,Cody Martin,1610612766,CHA,F,24.0,45,44,0.475,1.38,4.0,0.344,0.372,-0.028
201587,Nicolas Batum,1610612766,CHA,G-F,31.0,21,20,0.432,1.52,3.81,0.4,0.376,0.024
202687,Bismack Biyombo,1610612766,CHA,C,27.0,51,49,0.348,1.47,3.41,0.431,0.365,0.066
1628997,Caleb Martin,1610612766,CHA,F,24.0,16,16,0.45,1.44,3.38,0.426,0.355,0.071
1629667,Jalen McDaniels,1610612766,CHA,F-C,22.0,16,16,0.453,1.06,3.31,0.321,0.37,-0.049
1628370,Malik Monk,1610612766,CHA,G,22.0,54,53,0.468,1.2,3.3,0.365,0.375,-0.009
1628407,Dwayne Bacon,1610612766,CHA,G-F,24.0,36,32,0.491,0.92,2.97,0.308,0.364,-0.056
1626195,Willy Hernangomez,1610612766,CHA,C-F,26.0,29,23,0.348,1.0,2.41,0.414,0.372,0.042
1629147,Joe Chealey,1610612766,CHA,G,24.0,1,1,0.167,0.0,1.0,0.0,0.377,-0.377
