close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203901,Elfrid Payton,1610612753,ORL,G,23.0,82,82,0.544,185,485,0.381,0.378,0.004
203932,Aaron Gordon,1610612753,ORL,F,21.0,80,77,0.524,135,377,0.358,0.376,-0.018
203082,Terrence Ross,1610612753,ORL,F,26.0,77,77,0.56,139,348,0.399,0.369,0.03
203095,Evan Fournier,1610612753,ORL,G,24.0,68,68,0.548,131,345,0.38,0.376,0.004
201145,Jeff Green,1610612753,ORL,F,30.0,69,69,0.532,103,312,0.33,0.364,-0.034
202696,Nikola Vučević,1610612753,ORL,C,26.0,75,73,0.303,110,288,0.382,0.376,0.006
202687,Bismack Biyombo,1610612753,ORL,C-F,24.0,81,75,0.31,107,255,0.42,0.376,0.044
201571,D.J. Augustin,1610612753,ORL,G,29.0,78,74,0.558,91,253,0.36,0.368,-0.008
1626209,Mario Hezonja,1610612753,ORL,G-F,22.0,59,58,0.583,80,187,0.428,0.366,0.062
201228,C.J. Watson,1610612753,ORL,G,33.0,56,53,0.659,66,178,0.371,0.371,0.0
201975,Jodie Meeks,1610612753,ORL,G,29.0,36,35,0.582,53,139,0.381,0.369,0.012
204014,Damjan Rudez,1610612753,ORL,F,31.0,34,26,0.564,21,57,0.368,0.348,0.021
1626148,Anthony Brown,1610612753,ORL,F,24.0,11,8,0.574,9,35,0.257,0.347,-0.09
203912,C.J. Wilcox,1610612753,ORL,G,26.0,19,12,0.45,6,18,0.333,0.363,-0.029
1627757,Stephen Zimmerman,1610612753,ORL,C,20.0,17,9,0.246,3,14,0.214,0.329,-0.115
1627875,Marcus Georges-Hunt,1610612753,ORL,G,23.0,4,4,0.813,8,13,0.615,0.348,0.267
1627868,Patricio Garino,1610612753,ORL,G-F,24.0,4,3,0.875,4,7,0.571,0.353,0.218
202620,Arinze Onuaku,1610612753,ORL,F-C,29.0,4,1,0.125,0,1,0.0,0.302,-0.302
