close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202696,Nikola Vučević,1610612753,ORL,C,26.0,75,75,0.614,309,583,0.53,0.558,-0.028
202687,Bismack Biyombo,1610612753,ORL,C-F,24.0,81,81,0.606,277,498,0.556,0.557,-0.001
203901,Elfrid Payton,1610612753,ORL,G,23.0,82,81,0.374,189,333,0.568,0.542,0.026
203932,Aaron Gordon,1610612753,ORL,F,21.0,80,76,0.405,160,291,0.55,0.562,-0.012
201145,Jeff Green,1610612753,ORL,F,30.0,69,64,0.403,144,236,0.61,0.562,0.048
203095,Evan Fournier,1610612753,ORL,G,24.0,68,62,0.365,124,230,0.539,0.554,-0.015
203082,Terrence Ross,1610612753,ORL,F,26.0,77,70,0.362,138,225,0.613,0.555,0.059
201571,D.J. Augustin,1610612753,ORL,G,29.0,78,66,0.331,98,150,0.653,0.542,0.112
1626209,Mario Hezonja,1610612753,ORL,G-F,22.0,59,45,0.34,55,109,0.505,0.567,-0.063
201975,Jodie Meeks,1610612753,ORL,G,29.0,36,31,0.318,48,76,0.632,0.556,0.075
201228,C.J. Watson,1610612753,ORL,G,33.0,56,38,0.281,53,76,0.697,0.552,0.145
204014,Damjan Rudez,1610612753,ORL,F,31.0,34,24,0.406,32,41,0.78,0.578,0.202
1627757,Stephen Zimmerman,1610612753,ORL,C,20.0,17,13,0.632,24,36,0.667,0.586,0.081
203912,C.J. Wilcox,1610612753,ORL,G,26.0,19,15,0.525,15,21,0.714,0.567,0.147
1626148,Anthony Brown,1610612753,ORL,F,24.0,11,9,0.328,12,20,0.6,0.534,0.066
202620,Arinze Onuaku,1610612753,ORL,F-C,29.0,4,4,0.75,5,6,0.833,0.543,0.29
1627875,Marcus Georges-Hunt,1610612753,ORL,G,23.0,4,2,0.188,3,3,1.0,0.573,0.427
1627868,Patricio Garino,1610612753,ORL,G-F,24.0,4,1,0.125,1,1,1.0,0.63,0.37
