season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2016-17,201935,James Harden,James,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,51.5,0.0,0.0,2.8,0.0,28.2,9.9,8.5,62.0,1.4,0.0,8.5,9.9,33.9,1,873,873,873,541,702,629,498,1173,1533,748,666,211,430,1,1484,148,1063,1,36:36,2016,2017
2016-17,1627786,Troy Williams,Troy,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,46.4,0.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,0.0,55.7,1,873,873,873,1339,702,629,580,1173,1,1630,1,1436,514,1,1,1177,405,1,3:15,2016,2017
2016-17,203991,Clint Capela,Clint,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,52.3,3.0,3.0,3.0,9.1,27.3,13.6,6.1,69.7,1.5,4.5,4.5,12.1,56.7,1,873,873,873,405,581,522,473,640,1505,1038,517,107,391,1677,1001,73,374,1,34:33,2016,2017
2016-17,201628,Bobby Brown,Bobby,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,46.4,0.0,42.9,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,14.3,42.9,1,873,873,873,1339,702,2,580,1173,1,1630,1,1436,514,1,1,28,759,1,3:15,2016,2017
2016-17,101150,Lou Williams,Lou,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,50.8,0.0,0.0,0.0,15.0,25.0,15.0,10.0,75.0,0.0,0.0,2.5,2.5,20.0,1,873,873,873,652,702,629,580,297,1410,1143,763,71,514,1,588,945,1441,1,20:19,2016,2017
2016-17,1626149,Montrezl Harrell,Montrezl,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,46.4,0.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,14.3,0.0,0.0,17.1,1,873,873,873,1339,702,629,580,1173,1,1630,1,1436,514,1732,1,1177,1506,1,3:15,2016,2017
2016-17,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,49.0,0.0,0.0,0.0,0.0,19.4,21.0,3.2,64.5,1.6,3.2,0.0,0.0,20.5,1,873,873,873,956,702,629,580,1173,1138,1441,385,168,368,1593,1,1177,1437,1,30:22,2016,2017
2016-17,201583,Ryan Anderson,Ryan,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,50.4,0.0,0.0,0.0,0.0,28.0,8.0,12.0,60.0,0.0,0.0,4.0,0.0,10.4,1,873,873,873,714,702,629,580,1173,1529,606,898,239,514,1,894,1177,1597,1,25:13,2016,2017
2016-17,201976,Patrick Beverley,Patrick,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,51.5,3.2,3.2,3.2,6.5,22.6,21.0,3.2,80.6,0.0,0.0,3.2,1.6,27.1,1,873,873,873,545,565,500,449,854,1320,1441,385,53,514,1,731,1101,1267,1,31:57,2016,2017
2016-17,1627819,Isaiah Taylor,Isaiah,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,46.4,0.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,14.3,0.0,0.0,17.1,1,873,873,873,1339,702,629,580,1173,1,1630,1,1436,514,1732,1,1177,1506,1,3:15,2016,2017
