season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
22018,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.889,81,0.01,0.727,0.333,0.18,0.09,0.18,0.09,0.364,0.333,11,8,3,9,6,UTA
22018,202692,Alec Burks,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.962,17,0.29,0.609,0.333,0.09,0.13,0.09,0.0,0.348,0.333,23,14,6,18,12,UTA
22018,202324,Derrick Favors,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.821,76,0.03,0.774,0.385,0.06,0.16,0.06,0.06,0.323,0.423,31,24,10,26,16,UTA
22018,200757,Thabo Sefolosha,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.946,50,0.19,0.649,0.333,0.05,0.24,0.05,0.03,0.27,0.407,37,24,9,27,18,UTA
22018,1628960,Grayson Allen,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.552,38,0.41,0.855,0.417,0.11,0.13,0.1,0.02,0.419,0.427,62,53,20,48,28,UTA
22018,2594,Kyle Korver,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.743,54,0.26,0.807,0.365,0.11,0.06,0.11,0.01,0.398,0.392,88,71,27,74,47,UTA
22018,203109,Jae Crowder,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.842,80,0.15,0.765,0.366,0.09,0.1,0.08,0.03,0.367,0.39,98,75,30,82,52,UTA
22018,203957,Danté Exum,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.863,42,0.47,0.746,0.392,0.1,0.18,0.08,0.03,0.354,0.428,130,97,38,97,59,UTA
22018,203526,Raul Neto,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.191,37,0.55,0.982,0.478,0.08,0.12,0.07,0.04,0.445,0.527,110,108,44,92,48,UTA
22018,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.486,82,0.44,0.877,0.399,0.12,0.12,0.11,0.02,0.405,0.44,301,264,93,233,140,UTA
22018,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.736,77,0.42,0.808,0.417,0.07,0.18,0.06,0.02,0.375,0.452,328,265,105,252,147,UTA
22018,204060,Joe Ingles,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.663,82,0.39,0.828,0.434,0.1,0.18,0.09,0.01,0.401,0.462,344,285,109,251,142,UTA
22018,201937,Ricky Rubio,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.226,68,0.49,0.97,0.459,0.11,0.12,0.09,0.02,0.446,0.507,372,361,135,294,159,UTA
