season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612761,TOR,Toronto Raptors,21800766,2019-01-31,TOR vs. MIL,L,48.0,21.0,10.0,10.0,54.0,23.0,8.0,12.0,36.0,0,0,0,0,135,489,1634,1593,621,2069,319,1023,210,1,2018,2019,True,TOR,MIL
2018-19,1610612744,GSW,Golden State Warriors,21800768,2019-01-31,GSW vs. PHI,L,48.0,14.0,15.0,12.0,46.0,14.0,18.0,13.0,44.0,0,0,0,0,135,1466,787,1269,1373,828,1946,1193,722,1,2018,2019,True,GSW,PHI
2018-19,1610612742,DAL,Dallas Mavericks,21800764,2019-01-31,DAL @ DET,L,48.0,16.0,10.0,7.0,42.0,8.0,15.0,4.0,44.0,0,0,0,0,135,1153,1634,2011,1740,153,1537,80,722,1,2018,2019,False,DET,DAL
2018-19,1610612754,IND,Indiana Pacers,21800765,2019-01-31,IND @ ORL,L,48.0,14.0,8.0,11.0,54.0,15.0,12.0,15.0,36.0,0,0,0,0,135,1466,1988,1439,621,996,1010,1449,210,1,2018,2019,False,ORL,IND
2018-19,1610612753,ORL,Orlando Magic,21800765,2019-01-31,ORL vs. IND,W,48.0,15.0,12.0,15.0,36.0,14.0,8.0,11.0,54.0,0,0,0,0,135,1311,1274,898,2165,828,319,869,1685,1,2018,2019,True,ORL,IND
2018-19,1610612749,MIL,Milwaukee Bucks,21800766,2019-01-31,MIL @ TOR,W,48.0,23.0,8.0,12.0,36.0,21.0,10.0,10.0,54.0,0,0,0,0,135,312,1988,1269,2165,1869,641,719,1685,1,2018,2019,False,TOR,MIL
2018-19,1610612759,SAS,San Antonio Spurs,21800767,2019-01-31,SAS vs. BKN,W,48.0,18.0,17.0,4.0,38.0,13.0,14.0,26.0,54.0,0,0,0,0,135,849,516,2291,2033,675,1332,2302,1685,1,2018,2019,True,SAS,BKN
2018-19,1610612751,BKN,Brooklyn Nets,21800767,2019-01-31,BKN @ SAS,L,48.0,13.0,14.0,26.0,54.0,18.0,17.0,4.0,38.0,0,0,0,0,135,1634,925,135,621,1468,1814,80,297,1,2018,2019,False,SAS,BKN
2018-19,1610612746,LAC,LA Clippers,21800769,2019-01-31,LAC vs. LAL,L,53.0,17.0,18.0,28.0,58.0,13.0,14.0,25.0,48.0,0,0,0,0,21,994,418,78,362,675,1332,2269,1089,1,2018,2019,True,LAC,LAL
2018-19,1610612765,DET,Detroit Pistons,21800764,2019-01-31,DET vs. DAL,W,48.0,8.0,15.0,4.0,44.0,16.0,10.0,7.0,42.0,0,0,0,0,135,2243,787,2291,1571,1151,641,329,555,1,2018,2019,True,DET,DAL
2018-19,1610612755,PHI,Philadelphia 76ers,21800768,2019-01-31,PHI @ GSW,W,48.0,14.0,18.0,13.0,44.0,14.0,15.0,12.0,46.0,0,0,0,0,135,1466,418,1134,1571,828,1537,1023,891,1,2018,2019,False,GSW,PHI
