team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,40,42,0.488,3956.0,19.0,14.5,17.1,54.9,19.2,13.7,16.4,50.2,1,16,16,16,14,5,12,6,3,26,13,22,22,ATLANTA HAWKS
1610612738,Boston Celtics,82,61,21,0.744,3966.0,15.4,14.1,11.8,40.9,13.1,12.7,13.5,45.8,1,3,3,3,6,26,16,29,30,2,5,4,4,BOSTON CELTICS
1610612751,Brooklyn Nets,82,26,56,0.317,3956.0,17.0,12.9,14.2,43.3,18.9,13.3,16.0,49.4,1,25,25,25,14,18,22,21,28,24,8,19,17,BROOKLYN NETS
1610612766,Charlotte Hornets,82,19,63,0.232,3951.0,14.6,16.2,11.7,44.8,19.5,13.6,16.5,47.7,1,28,28,28,18,29,4,30,25,27,10,24,11,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,39,43,0.476,3951.0,15.3,13.0,18.4,50.6,18.0,14.8,14.5,53.8,1,18,18,18,18,27,20,2,12,21,22,11,30,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,64,18,0.78,3951.0,18.8,13.8,14.8,51.1,15.8,13.9,15.2,47.0,1,2,2,2,18,8,18,19,10,6,16,15,9,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,39,43,0.476,3946.0,16.9,13.8,15.0,50.8,17.3,15.3,15.5,52.6,1,18,18,18,23,19,19,17,11,15,26,16,29,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,16.8,14.2,20.0,58.0,17.6,14.6,16.4,50.7,1,6,6,6,4,20,13,1,1,18,19,21,24,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,3961.0,18.9,14.8,18.4,52.5,17.7,14.4,14.4,46.0,1,14,14,14,9,7,9,3,5,19,17,9,5,DETROIT PISTONS
1610612744,Golden State Warriors,82,48,34,0.585,3946.0,19.7,15.5,14.5,44.8,16.3,12.7,14.2,45.5,1,11,11,11,23,2,6,20,26,8,6,8,2,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,52,30,0.634,3956.0,17.5,18.0,16.9,51.2,15.8,13.6,13.7,49.5,1,4,4,4,14,15,1,7,7,5,12,5,18,HOUSTON ROCKETS
