team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,40,42,0.488,3956.0,114.8,32.5,0.715,9.7,5.1,19.2,13.7,16.4,50.2,1,16,16,16,14,18,22,10,2,12,26,13,22,22,ATLANTA HAWKS
1610612738,Boston Celtics,82,61,21,0.744,3966.0,110.1,33.7,0.717,7.1,5.5,13.1,12.7,13.5,45.8,1,3,3,3,6,4,7,7,29,5,2,5,4,4,BOSTON CELTICS
1610612751,Brooklyn Nets,82,26,56,0.317,3956.0,115.4,30.2,0.699,7.8,4.3,18.9,13.3,16.0,49.4,1,25,25,25,14,23,29,23,20,26,24,8,19,17,BROOKLYN NETS
1610612766,Charlotte Hornets,82,19,63,0.232,3951.0,115.7,32.8,0.705,7.4,4.5,19.5,13.6,16.5,47.7,1,28,28,28,18,24,17,17,26,21,27,10,24,11,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,39,43,0.476,3951.0,114.8,35.7,0.722,7.5,4.7,18.0,14.8,14.5,53.8,1,18,18,18,18,19,1,5,24,18,21,22,11,30,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,64,18,0.78,3951.0,111.8,34.1,0.7,8.1,4.3,15.8,13.9,15.2,47.0,1,2,2,2,18,8,6,22,13,27,6,16,15,9,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,39,43,0.476,3946.0,115.0,32.9,0.694,7.7,5.4,17.3,15.3,15.5,52.6,1,18,18,18,23,20,16,25,21,7,15,26,16,29,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,115.1,34.2,0.709,7.9,4.9,17.6,14.6,16.4,50.7,1,6,6,6,4,21,4,14,17,15,18,19,21,24,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,3961.0,112.5,33.2,0.714,7.9,5.2,17.7,14.4,14.4,46.0,1,14,14,14,9,10,12,11,19,9,19,17,9,5,DETROIT PISTONS
1610612744,Golden State Warriors,82,48,34,0.585,3946.0,111.0,32.7,0.716,9.4,4.8,16.3,12.7,14.2,45.5,1,11,11,11,23,7,18,8,3,16,8,6,8,2,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,52,30,0.634,3956.0,110.3,33.7,0.715,8.4,5.0,15.8,13.6,13.7,49.5,1,4,4,4,14,5,8,9,10,13,5,12,5,18,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,50,32,0.61,3971.0,113.3,32.4,0.705,8.4,5.4,15.8,13.7,13.1,51.4,1,6,6,6,4,14,23,18,9,6,4,14,2,26,INDIANA PACERS
1610612746,LA Clippers,82,50,32,0.61,3961.0,109.4,33.3,0.734,9.4,4.5,17.3,12.2,15.0,46.2,1,6,6,6,9,3,9,1,4,20,14,2,13,6,LA CLIPPERS
1610612747,Los Angeles Lakers,82,50,32,0.61,3946.0,113.8,32.7,0.702,7.7,4.5,16.8,14.5,16.8,49.3,1,6,6,6,23,17,20,21,22,22,12,18,25,16,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,48,34,0.585,3941.0,112.6,34.3,0.702,8.8,5.6,19.6,14.9,16.5,48.1,1,11,11,11,29,11,3,20,7,3,28,23,23,12,MEMPHIS GRIZZLIES
