close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201144,Mike Conley,1610612763,MEM,G,29.0,69,69,0.407,116,327,0.355,0.365,-0.01
203210,JaMychal Green,1610612763,MEM,F,27.0,77,74,0.37,93,269,0.346,0.354,-0.008
2754,Tony Allen,1610612763,MEM,G-F,35.0,70,70,0.451,85,241,0.353,0.365,-0.013
1713,Vince Carter,1610612763,MEM,G-F,40.0,73,69,0.441,83,226,0.367,0.361,0.006
1626150,Andrew Harrison,1610612763,MEM,G,22.0,68,63,0.441,71,210,0.338,0.36,-0.022
203516,James Ennis III,1610612763,MEM,F,26.0,63,59,0.392,61,178,0.343,0.364,-0.021
2216,Zach Randolph,1610612763,MEM,F,35.0,73,61,0.269,58,173,0.335,0.357,-0.022
203584,Troy Daniels,1610612763,MEM,G,25.0,65,61,0.444,64,170,0.376,0.354,0.023
201188,Marc Gasol,1610612763,MEM,C,32.0,74,61,0.162,44,137,0.321,0.354,-0.033
202718,Chandler Parsons,1610612763,MEM,F,28.0,34,33,0.42,31,73,0.425,0.359,0.066
1626185,Jarell Martin,1610612763,MEM,F,23.0,41,33,0.305,18,62,0.29,0.351,-0.061
1627735,Wade Baldwin IV,1610612763,MEM,G,21.0,29,22,0.368,23,53,0.434,0.331,0.103
201148,Brandan Wright,1610612763,MEM,F,29.0,26,21,0.23,10,40,0.25,0.349,-0.099
201962,Toney Douglas,1610612763,MEM,G,31.0,22,18,0.382,17,39,0.436,0.358,0.077
1627782,Wayne Selden,1610612763,MEM,G,22.0,12,10,0.437,11,31,0.355,0.339,0.016
1627738,Deyonta Davis,1610612763,MEM,F,20.0,27,15,0.211,7,20,0.35,0.326,0.024
