group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,1630174,Aaron Nesmith,,1610612754,IND,24.0,7,2,5,0.286,37.53333333333333,1.9,6.7,0.286,1.0,3.8,0.25,8.6,8.6,1.0,3.8,4.8,8.6,1.0,1.0,1.0,0.0,0.0,4.8,5.8,13.4,-11.5,27.1,0,0,25.9,7,35,1,70,8,60,56,59,39,43,35,15,21,1,17,35,26,49,39,30,27,24,37,27,43,62,57,32,5,56
,1629614,Andrew Nembhard,,1610612754,IND,24.0,7,2,5,0.286,40.11333333333334,8.1,16.2,0.5,1.8,6.3,0.286,2.7,3.6,0.75,2.7,4.5,7.2,3.6,2.7,0.0,0.0,1.8,3.6,4.5,20.6,-17.1,31.9,1,0,33.2,7,35,1,70,4,23,32,31,29,30,34,42,41,30,30,40,31,28,22,33,27,13,49,33,27,74,46,17,5,39
,1641767,Ben Sheppard,,1610612754,IND,22.0,1,1,0,1.0,0.2733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.7,131.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.4,158.0,0,0,131.7,87,47,106,1,106,65,83,65,40,65,40,45,48,45,48,1,2,51,40,33,27,24,71,53,72,3,3,32,5,3
,203926,Doug McDermott,,1610612754,IND,32.0,1,0,1,0.0,0.0283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,87,79,61,79,117,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,24,71,53,72,46,92,32,5,92
,1626167,Myles Turner,,1610612754,IND,28.0,7,2,5,0.286,37.00333333333333,2.9,5.8,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.9,4.9,6.8,0.0,1.0,1.0,1.9,1.0,4.9,0.0,6.8,-6.8,22.8,3,0,20.4,7,35,1,70,9,57,59,31,38,64,1,45,48,45,33,33,36,51,38,29,16,22,36,53,64,59,65,6,5,68
,1630167,Obi Toppin,,1610612754,IND,26.0,3,0,3,0.0,4.3966666666666665,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,1.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,8.2,8.2,16.4,-57.3,28.7,0,0,24.6,47,79,16,79,84,65,83,65,40,65,40,3,9,1,48,66,77,8,40,33,27,24,18,14,36,96,52,32,5,59
,1627783,Pascal Siakam,,1610612754,IND,30.0,7,2,5,0.286,39.84,8.1,18.1,0.45,0.0,2.7,0.0,1.8,4.5,0.4,1.8,3.6,5.4,2.7,2.7,0.9,0.0,0.0,5.4,2.7,18.1,-19.0,28.6,2,0,28.0,7,35,1,70,5,22,26,44,40,57,40,43,34,44,36,51,49,38,21,32,27,24,29,48,34,78,53,9,5,49
,204456,T.J. McConnell,,1610612754,IND,32.0,6,2,4,0.333,9.488333333333332,3.8,11.4,0.333,3.8,3.8,1.0,0.0,3.8,0.0,0.0,3.8,3.8,0.0,0.0,3.8,0.0,3.8,7.6,0.0,11.4,-53.1,27.3,0,0,26.6,19,35,8,62,57,45,41,52,15,45,1,45,39,45,48,47,65,51,40,8,27,4,19,53,51,95,56,32,5,53
,1630169,Tyrese Haliburton,,1610612754,IND,24.0,5,2,3,0.4,31.89,3.4,16.9,0.2,1.1,11.3,0.1,4.5,4.5,1.0,0.0,4.5,4.5,9.0,7.9,2.3,2.3,0.0,2.3,3.4,12.4,-19.2,37.0,2,1,36.1,30,35,16,60,11,52,31,63,37,12,39,29,35,1,48,39,55,4,4,21,15,24,66,42,48,79,34,9,2,34
