group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630231,KJ Martin,KJ,1610612745,HOU,20.0,3,0,3,0.0,5.365,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,1,0,0,1,1,-8,6.4,1,0,5.0,363,405,109,405,371,355,401,355,245,320,245,255,242,248,263,259,285,291,257,238,96,1,1,260,363,305,329,139,20,335,HOU
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,28.0,8,1,7,0.125,19.55333333333333,2,6,0.333,1,4,0.25,1,1,1.0,1,3,4,0,1,0,0,0,2,0,6,-17,9.8,0,0,11.0,286,351,238,401,277,245,232,273,168,177,178,255,285,1,180,231,236,291,178,238,180,1,146,319,260,372,301,201,20,280,HOU
Players,203957,Danté Exum,Danté,1610612745,HOU,25.0,1,1,0,1.0,5.128333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,7,0.2,0,0,1.0,406,351,1,1,372,355,323,355,245,268,245,295,304,295,263,308,326,291,178,238,180,1,1,319,368,126,410,201,20,394,HOU
Players,203482,Kelly Olynyk,Kelly,1610612745,HOU,30.0,27,13,14,0.481,67.115,7,20,0.35,3,12,0.25,11,12,0.917,3,10,13,4,4,5,2,1,10,9,28,8,66.6,4,0,62.0,72,77,383,220,118,130,113,268,97,74,178,62,75,89,90,88,92,107,77,17,50,265,379,68,106,117,92,63,20,100,HOU
Players,1628391,D.J. Wilson,D.J.,1610612745,HOU,25.0,1,1,0,1.0,3.62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,1,0,0.0,406,351,1,1,396,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,1,1,319,368,126,414,139,20,414,HOU
Players,1630237,Anthony Lamb,Anthony,1610612745,HOU,23.0,1,0,1,0.0,0.8833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,406,405,25,405,434,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,1,1,319,368,258,414,201,20,414,HOU
Players,202322,John Wall,John,1610612745,HOU,30.0,11,3,8,0.273,38.431666666666665,7,21,0.333,1,5,0.2,9,11,0.818,2,3,5,3,4,0,0,4,2,8,24,-10,30.5,2,0,33.0,246,284,264,370,194,130,109,273,168,150,213,77,79,141,121,231,213,134,77,238,180,425,146,74,123,320,191,101,20,175,HOU
Players,1626174,Christian Wood,Christian,1610612745,HOU,25.0,17,6,11,0.353,59.348333333333336,9,24,0.375,2,9,0.222,13,16,0.813,6,11,17,2,2,0,2,3,3,13,33,-27,60.4,11,0,58.0,175,214,332,326,139,101,94,251,126,99,205,53,54,145,24,82,61,170,130,238,50,403,196,43,86,414,104,22,20,104,HOU
Players,1629017,Khyri Thomas,Khyri,1610612745,HOU,25.0,1,0,1,0.0,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,-6,0.0,0,0,0.0,406,405,25,405,426,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,1,1,219,368,288,414,201,20,414,HOU
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25.0,20,6,14,0.3,53.946666666666665,5,13,0.385,2,7,0.286,4,6,0.667,4,4,8,3,4,1,2,0,16,6,16,-32,35.1,1,0,35.0,137,214,383,360,150,174,152,246,126,122,165,141,136,200,55,203,153,134,77,139,50,1,438,102,170,427,174,139,20,170,HOU
