GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
22100015,2021-10-21,MIL,MIA,1
22100028,2021-10-23,MIA,IND,2
22100045,2021-10-25,ORL,MIA,3
22100057,2021-10-27,MIA,BKN,4
22100073,2021-10-29,CHA,MIA,5
22100084,2021-10-30,MIA,MEM,6
22100104,2021-11-02,MIA,DAL,7
22100121,2021-11-04,BOS,MIA,8
22100134,2021-11-06,UTA,MIA,9
22100151,2021-11-08,MIA,DEN,10
22100170,2021-11-10,MIA,LAL,11
22100173,2021-11-11,MIA,LAC,12
22100185,2021-11-13,MIA,UTA,13
22100207,2021-11-15,MIA,OKC,14
22100217,2021-11-17,NOP,MIA,15
22100225,2021-11-18,WAS,MIA,16
22100241,2021-11-20,MIA,WAS,17
22100263,2021-11-23,MIA,DET,18
22100274,2021-11-24,MIA,MIN,19
22100296,2021-11-27,MIA,CHI,20
22100306,2021-11-29,DEN,MIA,21
22100323,2021-12-01,CLE,MIA,22
22100333,2021-12-03,MIA,IND,23
22100344,2021-12-04,MIA,MIL,24
22100356,2021-12-06,MEM,MIA,25
22100370,2021-12-08,MIL,MIA,26
22100394,2021-12-11,CHI,MIA,27
22100404,2021-12-13,MIA,CLE,28
22100419,2021-12-15,MIA,PHI,29
22100433,2021-12-17,MIA,ORL,30
22100449,2021-12-19,MIA,DET,31
22100465,2021-12-21,IND,MIA,32
22100479,2021-12-23,DET,MIA,33
22100493,2021-12-26,ORL,MIA,34
22100509,2021-12-28,WAS,MIA,35
22100532,2021-12-31,MIA,HOU,36
22100548,2022-01-02,MIA,SAC,37
22100559,2022-01-03,MIA,GSW,38
22100576,2022-01-05,MIA,POR,39
22100596,2022-01-08,MIA,PHX,40
22100621,2022-01-12,MIA,ATL,41
22100636,2022-01-14,ATL,MIA,42
22100645,2022-01-15,PHI,MIA,43
22100662,2022-01-17,TOR,MIA,44
22100672,2022-01-19,POR,MIA,45
22100687,2022-01-21,MIA,ATL,46
22100700,2022-01-23,LAL,MIA,47
22100727,2022-01-26,NYK,MIA,48
22100738,2022-01-28,LAC,MIA,49
22100748,2022-01-29,TOR,MIA,50
22100762,2022-01-31,MIA,BOS,51
22100784,2022-02-01,MIA,TOR,52
22100521,2022-02-03,MIA,SAS,53
22100797,2022-02-05,MIA,CHA,54
22100811,2022-02-07,MIA,WAS,55
22100833,2022-02-10,MIA,NOP,56
22100851,2022-02-12,BKN,MIA,57
22100868,2022-02-15,DAL,MIA,58
22100885,2022-02-17,MIA,CHA,59
22100900,2022-02-25,MIA,NYK,60
22100908,2022-02-26,SAS,MIA,61
22100922,2022-02-28,CHI,MIA,62
22100936,2022-03-02,MIA,MIL,63
22100941,2022-03-03,MIA,BKN,64
22100956,2022-03-05,PHI,MIA,65
22100970,2022-03-07,HOU,MIA,66
22100983,2022-03-09,PHX,MIA,67
22100998,2022-03-11,CLE,MIA,68
22101005,2022-03-12,MIN,MIA,69
22101031,2022-03-15,DET,MIA,70
22101052,2022-03-18,OKC,MIA,71
22101074,2022-03-21,MIA,PHI,72
22101088,2022-03-23,GSW,MIA,73
22101103,2022-03-25,NYK,MIA,74
22101111,2022-03-26,BKN,MIA,75
22101125,2022-03-28,SAC,MIA,76
22101139,2022-03-30,MIA,BOS,77
22101164,2022-04-02,MIA,CHI,78
22101172,2022-04-03,MIA,TOR,79
22101181,2022-04-05,CHA,MIA,80
22101207,2022-04-08,ATL,MIA,81
22101227,2022-04-10,MIA,ORL,82
